SrcAddr,Sport,DstAddr,Dport,Proto,State,Dur,SrcBytes,DstBytes,sTtl,dTtl,SrcLoss,DstLoss,SrcLoad,DstLoad,SrcPkts,DstPkts,SrcWin,DstWin,SrcTCPBase,DstTCPBase,sMeanPktSz,dMeanPktSz,SrcJitter,DstJitter,StartTime,LastTime,SIntPkt,DIntPkt,TcpRtt,SynAck,AckDat,Trans,Min,Max,Sum
59.166.0.1,14346,149.171.126.5,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929018.744164,1421929018.744164,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.1,16182,149.171.126.8,25,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929018.745444,1421929018.745444,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,15270,149.171.126.9,5190,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929018.844093,1421929018.844093,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.5,17392,149.171.126.2,5190,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929018.944151,1421929018.944151,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,61929,149.171.126.8,22,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.144162,1421929019.144162,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
175.45.176.0,16929,149.171.126.17,111,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.167705,1421929019.167705,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.9,22192,149.171.126.7,111,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.244184,1421929019.244184,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.9,61662,149.171.126.7,42688,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.245823,1421929019.245823,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.9,60783,149.171.126.7,23577,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.248878,1421929019.248878,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.9,18667,149.171.126.9,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.270206,1421929019.270206,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.9,20524,149.171.126.1,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.271293,1421929019.271293,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,61620,149.171.126.5,111,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.442161,1421929019.442161,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,56056,149.171.126.4,25936,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.444178,1421929019.444178,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,27992,149.171.126.1,25975,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.455243,1421929019.455243,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,25083,149.171.126.5,24780,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.505179,1421929019.505179,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,54602,149.171.126.5,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.544173,1421929019.544173,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,28528,149.171.126.3,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.545440,1421929019.545440,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,26102,149.171.126.5,60729,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.566597,1421929019.566597,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,51559,149.171.126.6,111,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.714193,1421929019.714193,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,29789,149.171.126.7,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.744180,1421929019.744180,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,31422,149.171.126.3,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.745526,1421929019.745526,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,50984,149.171.126.6,57507,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.767184,1421929019.767184,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.7,53020,149.171.126.8,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.844184,1421929019.844184,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.7,2538,149.171.126.7,143,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.845449,1421929019.845449,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,46708,149.171.126.8,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.945168,1421929019.945168,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,4199,149.171.126.2,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929019.948146,1421929019.948146,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.4,49808,149.171.126.5,5190,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929020.044125,1421929020.044125,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,54169,149.171.126.6,50800,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929020.069647,1421929020.069647,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.7,38920,149.171.126.6,53991,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929020.144185,1421929020.144185,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.7,11808,149.171.126.7,44113,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929020.169544,1421929020.169544,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,7061,149.171.126.6,41281,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929020.244168,1421929020.244168,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
175.45.176.1,21435,149.171.126.19,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929020.249448,1421929020.249448,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,8875,149.171.126.1,42497,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929020.321464,1421929020.321464,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,10002,149.171.126.0,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929020.344190,1421929020.344190,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,11618,149.171.126.6,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929020.345389,1421929020.345389,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,11829,149.171.126.0,22,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929020.444180,1421929020.444180,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.5,13030,149.171.126.5,5190,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929020.544177,1421929020.544177,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.9,14834,149.171.126.4,22,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929020.644139,1421929020.644139,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.5,16991,149.171.126.5,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929020.744195,1421929020.744195,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.5,62776,149.171.126.8,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929020.745434,1421929020.745434,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.5,64158,149.171.126.6,44537,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929020.844190,1421929020.844190,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.5,19543,149.171.126.8,63748,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929020.856147,1421929020.856147,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,63470,149.171.126.1,63376,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929020.944202,1421929020.944202,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
192.168.241.243,0x0103,192.168.241.243,0xc0a8,1,URH,0.000000,356,0,64,,0,0,0.000000,0.000000,1,0,,,,,356.000000,0.000000,,,1421929021.001347,1421929021.001347,0.000000,,0.000000,0.000000,0.000000,1,0.000000,0.000000,0.000000
59.166.0.6,20940,149.171.126.4,19054,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.015967,1421929021.015967,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,64849,149.171.126.0,22,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.044168,1421929021.044168,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,57555,149.171.126.8,5190,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.144205,1421929021.144205,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
175.45.176.0,10495,149.171.126.19,23,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.202086,1421929021.202086,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,61214,149.171.126.6,111,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.244196,1421929021.244196,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,54523,149.171.126.6,20761,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.245954,1421929021.245954,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,28058,149.171.126.6,26680,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.249328,1421929021.249328,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,42827,149.171.126.8,6881,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.258210,1421929021.258210,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.5,62884,149.171.126.7,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.315553,1421929021.315553,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,27397,149.171.126.6,57573,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.344195,1421929021.344195,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,29196,149.171.126.5,54585,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.383312,1421929021.383312,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,56375,149.171.126.9,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.444207,1421929021.444207,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,52021,149.171.126.1,143,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.445454,1421929021.445454,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,31367,149.171.126.9,22,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.544143,1421929021.544143,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,7929,149.171.126.8,6881,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.624508,1421929021.624508,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,31620,149.171.126.1,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.644209,1421929021.644209,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,52537,149.171.126.6,25,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.645398,1421929021.645398,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,2849,149.171.126.0,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.744215,1421929021.744215,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,48702,149.171.126.2,21,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.745438,1421929021.745438,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,5639,149.171.126.2,32284,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.763757,1421929021.763757,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.5,2048,149.171.126.8,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.844221,1421929021.844221,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.5,49669,149.171.126.1,25,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.845556,1421929021.845556,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,42338,149.171.126.2,60046,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.918791,1421929021.918791,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,3532,149.171.126.2,28964,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.944191,1421929021.944191,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,43130,149.171.126.8,3164,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929021.989306,1421929021.989306,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,45317,149.171.126.2,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.044217,1421929022.044217,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,9328,149.171.126.9,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.045574,1421929022.045574,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.5,40568,149.171.126.9,22,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.144206,1421929022.144206,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
175.45.176.0,36161,149.171.126.19,110,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.158584,1421929022.158584,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,8867,149.171.126.8,6881,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.207069,1421929022.207069,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,38285,149.171.126.1,49075,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.244144,1421929022.244144,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,7339,149.171.126.2,53706,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.255706,1421929022.255706,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,12435,149.171.126.9,10176,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.259964,1421929022.259964,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,12448,149.171.126.7,5190,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.344211,1421929022.344211,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,35266,149.171.126.2,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.444218,1421929022.444218,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,36910,149.171.126.1,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.445530,1421929022.445530,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,16153,149.171.126.7,5190,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.544203,1421929022.544203,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.5,17157,149.171.126.3,5190,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.644203,1421929022.644203,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,1258,149.171.126.8,12192,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.744168,1421929022.744168,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,21128,149.171.126.3,63318,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.754307,1421929022.754307,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,4102,149.171.126.8,6881,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.790526,1421929022.790526,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,21628,149.171.126.7,64954,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.844151,1421929022.844151,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,23191,149.171.126.1,21217,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.887304,1421929022.887304,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,21986,149.171.126.1,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.944147,1421929022.944147,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,61534,149.171.126.4,25,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929022.945425,1421929022.945425,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,25898,149.171.126.8,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929023.044227,1421929023.044227,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,27790,149.171.126.1,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929023.045499,1421929023.045499,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
175.45.176.2,34916,149.171.126.14,111,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929023.188939,1421929023.188939,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.4,26747,149.171.126.4,58843,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929023.244184,1421929023.244184,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.4,28196,149.171.126.7,26414,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929023.270338,1421929023.270338,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,29366,149.171.126.8,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929023.344235,1421929023.344235,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,31031,149.171.126.5,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929023.345483,1421929023.345483,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,51612,149.171.126.9,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929023.363242,1421929023.363242,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,32835,149.171.126.8,25,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929023.364506,1421929023.364506,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,53571,149.171.126.7,28013,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929023.444213,1421929023.444213,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,33490,149.171.126.6,51121,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929023.515223,1421929023.515223,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.5,47766,149.171.126.0,22,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929023.544214,1421929023.544214,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,2800,149.171.126.6,33313,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929023.644221,1421929023.644221,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,4593,149.171.126.2,2395,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929023.653224,1421929023.653224,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.4,4828,149.171.126.8,5190,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929023.744217,1421929023.744217,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,45433,149.171.126.3,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929023.844242,1421929023.844242,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,39002,149.171.126.0,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929023.845610,1421929023.845610,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,7004,149.171.126.1,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929023.995278,1421929023.995278,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,8539,149.171.126.1,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929023.996585,1421929023.996585,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,10341,149.171.126.9,22,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929024.044224,1421929024.044224,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,16038,149.171.126.7,4408,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929024.144236,1421929024.144236,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,18623,149.171.126.6,15060,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929024.152348,1421929024.152348,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,13258,149.171.126.2,18430,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929024.244230,1421929024.244230,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
175.45.176.0,55900,149.171.126.18,111,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929024.255481,1421929024.255481,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.9,20524,149.171.126.1,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929024.272209,1421929024.272209,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,34271,149.171.126.6,12829,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929024.274346,1421929024.274346,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,15421,149.171.126.0,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929024.344277,1421929024.344277,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,17255,149.171.126.7,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929024.345561,1421929024.345561,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,36798,149.171.126.6,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929024.444266,1421929024.444266,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,19348,149.171.126.5,25,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929024.445540,1421929024.445540,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.1,64487,149.171.126.9,5190,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929024.544229,1421929024.544229,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,20198,149.171.126.7,5190,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,,,1421929024.644233,1421929024.644233,0.000000,,0.000000,0.000000,0.000000,0,,,0.000000
