#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	sip
#open	2025-03-08-02-22-29
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	uri	date	request_from	request_to	response_from	response_to	reply_to	call_id	seq	subject	request_path	response_path	user_agent	status_code	status_msg	warning	request_body_len	response_body_len	content_type
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	string	string	string	string	string	string	vector[string]	vector[string]	string	count	string	string	count	count	string
1424258803.861105	CgM8ZaGKcjXbbTz68	175.45.176.3	44861	149.171.126.12	5060	0	BYE	sip:axJMwpA33gDXzfZ74qoCmeBYncDZVR@149.171.126.12	-	"GVkGzbEsop" <sip:SKZnygROmiz3Fr3@175.45.176.3>	"asjhhux7yenSM" <sip:axJMwpA33gDXzfZ74qoCmeBYncDZVR@149.171.126.12>	"GVkGzbEsop" <sip:SKZnygROmiz3Fr3@175.45.176.3>	"asjhhux7yenSM" <sip:axJMwpA33gDXzfZ74qoCmeBYncDZVR@149.171.126.12>	-	21531@175.45.176.3	1729710850 BYE	B9reKJgfsKHC	SIP/2.0/UDP 175.45.176.3,SIP/2.0/UDP 175.45.176.3	SIP/2.0/UDP 175.45.176.3	-	251	0984241 oqguIHvYfA3ybmq4WxA4eZL6eJ3vKp2985uKm	-	216	0	-
1424259550.547628	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259550.702349	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	W6EUUopOZZuAmCoRlO5iP9QRhgZnPMMg	1034837905 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259551.135805	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259551.356248	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	mor78dPTEHPfodBpzsHr7W7gbxiKGyw2	1811944693 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259551.842425	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259552.107682	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	R7CnfIFw5PczEOTqutaR3oWp9IES17XJ	1905133661 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259552.274152	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259552.625291	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	aBgoNMz54fwhe0SAeUbprYQxYIlrbIiK	2553265635 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259552.916373	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259553.209133	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	SkxxJKitwHBlLR3cTrhVgsiq7RcCSZC9	896079040 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183;received=175.45.176.3	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259553.341041	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183;received=175.45.176.3	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259553.478103	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	SWTKmQzOcuCszsjw1adNCoJAr8a7nyaV	984041066 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183;received=175.45.176.3	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259553.810439	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183;received=175.45.176.3	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259554.158502	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	OCyCUzf5U8OmeRzXzbKgcLHrnhzRHzXM	3621480393 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183;rport=22183	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259554.394511	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183;rport=22183	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259554.714962	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	4udQgh4TruddtGV1yCYflRH6xyy22CyI	3126029101 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183;received=175.45.176.3	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259554.923619	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183;received=175.45.176.3	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259555.454334	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	7rN6B2nhVbtz3Ab68fSNwsUG6V1kSwER	2146420224 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259555.684769	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259555.979761	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	5O8H4hb13QF5m45cKovZdGyeneE69Qzl	1780753005 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183;rport=22183	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259556.244893	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183;rport=22183	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259556.524994	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	VBgQ3HdzMd9haOvpoc6VyM7X4WD5tAqG	1842073350 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183;received=175.45.176.3	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259556.730269	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183;received=175.45.176.3	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259556.934316	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	lm2B5mEBeBdjiMO1p5fbhoCkqrXh2htB	2685325220 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259557.093705	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259557.747125	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	3PctsRZEMiP0pfozySMSgrj8k499OG6U	2793355866 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259558.697898	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259558.946215	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	U8HpdhDaLyc20gMn3H2gNdLUzjfUXzNU	4127824931 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183;received=175.45.176.3;rport=22183	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259559.219239	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183;received=175.45.176.3;rport=22183	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259559.403734	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	zEDEBlbpJU1mNPGEwNbpBvRQ2HLMur2W	268319164 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259559.715014	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259559.982455	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	gTxCMXU8ErLfrpmA2rpPjNP5BrjejVGA	4151378376 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183;rport=22183	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259560.206659	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183;rport=22183	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259561.025559	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	ilIdqe1b2G8kJXnJABvVY297gktu525d	1836910835 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259561.243110	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259561.397819	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	9FaXTjt4XTq786uXfLYKq0PiD8zZKErX	2654537893 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183;received=175.45.176.3	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259561.577173	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183;received=175.45.176.3	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259561.930364	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	6wfDLqcesdD9P5cx85MPPj7GefHAGrSm	1551752928 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183;rport=22183;received=175.45.176.3	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259562.204424	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183;rport=22183;received=175.45.176.3	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259563.062918	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	c8GhM9nMhf1AD59D04IVgRKGf6ldtFGF	400937943 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183;received=175.45.176.3	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259563.522799	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183;received=175.45.176.3	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259564.967414	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	U51gMYHQFcyyVq4F47Az8S8AFbinyEyV	2984289368 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259565.547202	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259566.571438	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	9nO96pHOgPD0gCjBriG2x5womMP5VDBM	606619581 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259566.903076	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
1424259567.391252	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	INVITE	WMBLohJ@149.171.126.17	-	"kJgChbXIcUPolr" <kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <WMBLohJ@149.171.126.17>	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	eELUvxkT6B2SIpPkbreDihPZgP0MISpp	981694508 INVITE	-	SIP/2.0/UDP 175.45.176.3:22183,SIP/2.0/UDP 175.45.176.3:22183	SIP/2.0/UDP 175.45.176.3:22183;received=175.45.176.3	-	400	Session-Expires Invalid Syntax	-	115	204	application/sdp
1424259567.833961	C9R2Zd1wLqQxWa32I8	175.45.176.3	22183	149.171.126.17	5060	0	-	-	-	-	-	"kJgChbXIcUPolr" <sip:kJgChbXIcUPolr@175.45.176.3>	"WMBLohJ" <sip:WMBLohJ@149.171.126.17>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:22183;received=175.45.176.3	-	400	Session-Expires Invalid Syntax	-	-	204	application/sdp
