#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	smtp
#open	2025-03-08-01-42-31
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	helo	mailfrom	rcptto	date	from	to	cc	reply_to	msg_id	in_reply_to	subject	x_originating_ip	first_received	second_received	last_reply	path	user_agent	tls	fuids
#types	time	string	addr	port	addr	port	count	string	string	set[string]	string	string	set[string]	set[string]	string	string	string	string	addr	string	string	string	vector[addr]	string	bool	vector[string]
1424219010.639655	CSEKIO3EUX5lnLaA97	175.45.176.0	40755	149.171.126.18	25	1	VMkjWvlPXbFrQwDOIEPRnoAicnRvidEmD	JTU9WYOcE@VMkjWvlPXbFrQwDOIEPRnoAicnRvidEmD.net	ptWh1wrBGlI00dqMl43Uq7WMxCIjM@yNJzEwGGFytcStteEyKvuzZdVUre.edu	Tue, 17 Feb 2015 09:24:08 +1100	kAGrBh5mI6AsyfSxIiJEt0ya@VMkjWvlPXbFrQwDOIEPRnoAicnRvidEmD.net	dAFF1MtoqlEcAZUdr95ylG@yNJzEwGGFytcStteEyKvuzZdVUre.us	-	-	<jqaRxgHCPtEZiY48T0XoOwpIdMK8jZNcmce3FHlTBirb4>	-	pT4kliWw9rdPlOxA1ugTTvQ9QfqBJzFcIvxjfKj6vkGxJ	-	-	-	250 2.6.0 <MAILZxoOMlcNafN99JQPdrMPL0vS@yNJzEwGGFytcStteEyKvuzZdVUre> Queued mail for delivery	149.171.126.18,175.45.176.0	-	F	FprpXc2OJm148pLHke,F5Y02Q3iIxPr3PMxKf
1424220340.640803	CAPgHE3h1S8Bynfxnd	175.45.176.2	33979	149.171.126.12	25	1	JPPvNHcaIbwLPbnVYQsaIdP	HkwA6mHCVNO3aVJN@JPPvNHcaIbwLPbnVYQsaIdP.net	bA2NoOkUhQNoP@xhEyOsoIgsyVJiOZWFi.edu	Tue, 17 Feb 2015 09:46:18 +1100	tV8ROUocYGMe9@JPPvNHcaIbwLPbnVYQsaIdP.gov	dGJoEBBaAdSHILlCV5@xhEyOsoIgsyVJiOZWFi.com	-	-	<KaUowysMmOcvBCIimOyerO4zkUJA68AqBRPwgDWIY>	-	6sBHbUVWeuJ1E9t29VX4BgTrkIyzVO0j6poMskiZ8	-	-	-	250 2.6.0 <MAILxOLlgwKSCeXORdPAEKAJWAxj@xhEyOsoIgsyVJiOZWFi> Queued mail for delivery	149.171.126.12,175.45.176.2	-	F	Fg3jHa1rdKpmgVomE6,FroyxL2sijytYUDaN5
1424220344.734498	CslDaP3rgtF8TTb7T5	59.166.0.6	33510	149.171.126.4	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.4,59.166.0.6	Microsoft Outlook Express 6.00.2800.1158	F	FHol0G4GTMe4EjMTBd,Fn7ude1wVoymE14KAa
1424220347.234567	CvRevGcuUaDB2yYYf	59.166.0.8	14621	149.171.126.4	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.4,59.166.0.8	Microsoft Outlook Express 6.00.2800.1158	F	FZ5VkGTbLJudDlZrc,FHSjRF11fwFJsCwRlj
1424220347.334551	CKYErn2FMVPTgZY024	59.166.0.4	33814	149.171.126.7	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.7,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	FcXDyC2DJa1dd9tS9j,FYKaQ92N0ClWOZlqki
1424220349.434630	CietI41ndd0DL0OhEk	59.166.0.6	59683	149.171.126.6	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.6,59.166.0.6	Microsoft Outlook Express 6.00.2800.1158	F	F1TVNKi3J2RO0uXxf,FEjFXK12ZC8GxtziB4
1424220349.834584	CyFA3d13fmYdNDGzg3	59.166.0.5	57358	149.171.126.1	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.5	Microsoft Outlook Express 6.00.2800.1158	F	FtEGqD1vJHe5bnfVke,FBzteU3yRHhcGtzjyf
1424220352.735455	CDrGYB1pIe0MXk7Z44	59.166.0.7	37148	149.171.126.1	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.7	Microsoft Outlook Express 6.00.2800.1158	F	Fm5Sej14tXZlq0zL11,FVPC0P2bhclSPV5hX
1424220353.334599	C1gPOA3oSyMEhrOJGf	59.166.0.8	23556	149.171.126.0	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.0,59.166.0.8	Microsoft Outlook Express 6.00.2800.1158	F	F8ryLR2XS9DkVsvcd6,FDj66i12dbwbqVpcA3
1424220354.434654	CZWcLf1za87cCtXOd1	59.166.0.9	41083	149.171.126.8	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.8,59.166.0.9	Microsoft Outlook Express 6.00.2800.1158	F	FVKXIksNJOJ2NTdce,FSToL6rPPHVZ58w38
1424220354.534611	Cl28FZ2BO27hH9gIM7	59.166.0.6	15385	149.171.126.6	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.6,59.166.0.6	Microsoft Outlook Express 6.00.2800.1158	F	FcQudX3YG7RGpdoCg1,F4sIiB4yBLXdcAMyMe
1424220359.034987	Cw3L4f31b82CoCXfg9	59.166.0.6	57819	149.171.126.8	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.8,59.166.0.6	Microsoft Outlook Express 6.00.2800.1158	F	FbrrdO2lC1EDR9BZq,Frg2flvOLtWOd7zc3
1424220359.234641	C1TVFS1mx09IImpPa7	59.166.0.6	32710	149.171.126.0	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.0,59.166.0.6	Microsoft Outlook Express 6.00.2800.1158	F	FvYnoy3bNADUUBH12g,FNGBDF3JHpZbTp0f8
1424220361.634574	CB6NTV1cMrhg2suE36	59.166.0.9	9635	149.171.126.2	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.2,59.166.0.9	Microsoft Outlook Express 6.00.2800.1158	F	FOkPkz1VDmv32p7O2g,FLuiei3Ibz9ZNW7Jsb
1424220365.634812	CIFH0zDOCchW25Vv8	59.166.0.3	16131	149.171.126.7	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.7,59.166.0.3	Microsoft Outlook Express 6.00.2800.1158	F	F02vdYmjMJPE5t2e3,FIcJOz3Egyo77RA3V4
1424220366.634811	CF1Hpkf4LhBucKtR4	59.166.0.3	1058	149.171.126.7	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.7,59.166.0.3	Microsoft Outlook Express 6.00.2800.1158	F	F5QVw8UmmWhTvl635,FRcnrS1jksN28CNx9a
1424220367.534867	Ca0v96t1JDWl6D2I6	59.166.0.9	36832	149.171.126.5	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.5,59.166.0.9	Microsoft Outlook Express 6.00.2800.1158	F	Fe4Opf3Iw6rEg14FXb,FeTYvV19hTwdxRO1G3
1424220368.835000	CVfV2t25mF0ic9MSbk	59.166.0.6	13964	149.171.126.0	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.0,59.166.0.6	Microsoft Outlook Express 6.00.2800.1158	F	Fs5uUx21aS4aKfL7ye,FQop7K2x8RyUyerEq4
1424220369.535618	CuDf3C2sq3FANTavj8	59.166.0.2	63318	149.171.126.0	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.0,59.166.0.2	Microsoft Outlook Express 6.00.2800.1158	F	Fjv7u43z2cu9y3oe8j,FNWVv61ZVuVlt5Ewmb
1424220370.134864	CsmWps2fzD5VkNosmb	59.166.0.6	31855	149.171.126.3	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.3,59.166.0.6	Microsoft Outlook Express 6.00.2800.1158	F	FPHC4y3AsWmV2w2Ycj,FqfYlO3SKMA5ptwRv
1424220371.434707	CNzGtn2V6jXHcbuaDk	59.166.0.3	64819	149.171.126.9	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.9,59.166.0.3	Microsoft Outlook Express 6.00.2800.1158	F	F312Vo2xHP1B2s2Wni,FGgXJU1CNjuFIFqq88
1424220371.634748	CMb2vl1Z9tbtlmZX3l	59.166.0.4	24574	149.171.126.3	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.3,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	FTwwkz4U1JxHXhBQVc,FUwphN21DlkyzrRDca
1424220370.450905	CWUhgg1XfvCLw9xIpd	175.45.176.2	36737	149.171.126.11	25	1	FhzquYNFeOBKH	AB4Kj9Iev946RWYUuTBEA0vhQBAZc@FhzquYNFeOBKH.com	OlS3dBQSI7t1TCG5y6TPeL@lyuzKq.edu	Tue, 17 Feb 2015 09:46:49 +1100	M5H32sS9ttdqX03rsOxRyg6cn1l1V@FhzquYNFeOBKH.org	WXuO3DPc4739PPOxoqBaG@lyuzKq.org	-	-	<a5FzldonBR6lxEJgR2jFFRLKZm37Mst2mrLRG0L3T8FK>	-	fh0nofM7YmrFhlYpgO	-	-	-	250 2.6.0 <MAILgMbeQISJpwlLARf3CocAZcD6@lyuzKq> Queued mail for delivery	149.171.126.11,175.45.176.2	-	F	FNf8oy2Z49Vg3ijQPk
1424220373.435094	CHHd134xu5WzE0aiw6	59.166.0.8	62003	149.171.126.0	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.0,59.166.0.8	Microsoft Outlook Express 6.00.2800.1158	F	Fz64aT3axUtO0SMZR4,FkdhTe2nSCYpNxLbb9
1424220373.534953	CTrn1FB81hcNOqHCk	59.166.0.1	26500	149.171.126.4	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.4,59.166.0.1	Microsoft Outlook Express 6.00.2800.1158	F	F2MYKZ3oUgwA8Nj1fi,FsByuB4SMBqUnOvZZ4
1424220374.634991	CVzcby2lxwsPRm5eQk	59.166.0.3	12850	149.171.126.6	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.6,59.166.0.3	Microsoft Outlook Express 6.00.2800.1158	F	FX3EKB1GXsfEUhTXFk,FvyEMA3X7emqIs9Tli
1424220375.834709	CNEEtZ39w2fnNWPo1e	59.166.0.0	44288	149.171.126.7	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.7,59.166.0.0	Microsoft Outlook Express 6.00.2800.1158	F	F0vrCf25lsdzubrfZ5,FsWsQc3fjkuRuXllS2
1424220377.034936	Ceu4a83r3zu7MggWv8	59.166.0.1	59342	149.171.126.2	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.2,59.166.0.1	Microsoft Outlook Express 6.00.2800.1158	F	FSBc2K38zl5PTSLgI1,FTsZn91yUL9OD4CQU6
1424220377.333691	CkSEvfNNODi3A2iul	59.166.0.5	61154	149.171.126.9	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.9,59.166.0.5	Microsoft Outlook Express 6.00.2800.1158	F	FGAmzh4wmwacubVB74,FKuu7H28prIU3z2lm4
1424220306.370901	C55yMi1tEetFmmINfj	175.45.176.2	2003	149.171.126.19	25	1	McdHnMYFiLakHtypYmx	hOXuTP@McdHnMYFiLakHtypYmx.org	QAdoHkmcH8kzYrueaHjX4pv@aqnoHPdoLMoqlmblXgRk.us	Tue, 17 Feb 2015 09:45:45 +1100	WH8ZVbSrk9Gi6tFcKdAp6kBI@McdHnMYFiLakHtypYmx.edu	xgRbbLjru3I@aqnoHPdoLMoqlmblXgRk.com	-	-	<4TjxEDLvaR6PSUIbyTzZlCbhaWTvxrIw3vouMx6yB>	-	qnmB4mBhS5ZTcx	-	-	-	250 2.6.0 <MAILLLpICnOobYEoD01wvKcV8TQ3@aqnoHPdoLMoqlmblXgRk> Queued mail for delivery	149.171.126.19,175.45.176.2	-	F	FvpOne4oAmU4GWQTF1,Fn5tQb3xjsRoBpInr6
1424220376.841703	CzKs061GSpP0tgyqX3	175.45.176.2	37649	149.171.126.17	25	1	FeylGYHGdXm	hKGy@FeylGYHGdXm.gov	nSnYnknt5k1oTp89Cl1nCuHuZ@PtbWXJviRBoXD.com	Tue, 17 Feb 2015 09:46:55 +1100	DiXs0y6C@FeylGYHGdXm.edu	dTNtJAZ5rp@PtbWXJviRBoXD.net	-	-	<t0XH8JOEFWSOHQRTmKcJ8>	-	GmE1k3gJ9HJqCC	-	-	-	250 2.6.0 <MAILU2lqh8Z4rUfH98uYYAQgVdOk@PtbWXJviRBoXD> Queued mail for delivery	149.171.126.17,175.45.176.2	-	F	FeMi4m4frYGWwdCx4e,FV2z5Sbbr44YKXlf8
1424220378.835046	CAGMOC1Yz1hm3phcc5	59.166.0.2	29172	149.171.126.5	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.5,59.166.0.2	Microsoft Outlook Express 6.00.2800.1158	F	F92pvl4GSx5XjANSY9,FpEGBr4JpSPt9OYy2b
1424220379.234957	C0lkNQ3m3SlLj5mqi9	59.166.0.3	30395	149.171.126.0	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.0,59.166.0.3	Microsoft Outlook Express 6.00.2800.1158	F	FQja7G2CXVfsyA5y66,F72VjimiCyn5y5Wn
1424220380.035035	CmHeQ41aDsSRp85lJf	59.166.0.8	12681	149.171.126.1	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.8	Microsoft Outlook Express 6.00.2800.1158	F	Fz4o0q1fPOOsLelRZ4,Fm6gOM2l1qfNlNIO47
1424220383.535817	C20HBs1oQPtiC8qgE5	59.166.0.3	45051	149.171.126.5	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.5,59.166.0.3	Microsoft Outlook Express 6.00.2800.1158	F	F4Dr543of0JsqFmXWk,FZAlSl4m8l672iIrF2
1424220385.634957	CjgEqe2X4Hcobm0yO	59.166.0.2	35262	149.171.126.1	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.2	Microsoft Outlook Express 6.00.2800.1158	F	F4DRlQ1VQqhQ5jTrN5,FHSc5Z2IL426PgUzP2
1424220386.735188	COZHtz4r0vdq7Evika	59.166.0.4	32939	149.171.126.6	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.6,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	Ffq6rU3WKRxKoV7k0l,F88Mfm3IBslYhh5Zrd
1424220388.035140	CtXLJ34WaxuWbgb307	59.166.0.6	62206	149.171.126.2	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.2,59.166.0.6	Microsoft Outlook Express 6.00.2800.1158	F	Fwuir84fpl2kkbmUe,F6BzB81qsgiZTntoH1
1424220388.081759	C1U3D6K3NgW0XeKj3	175.45.176.1	16267	149.171.126.12	25	1	bTrwIdYWvzwerTAOESpoXTVmux	ndjcZEk0jPRBgb9YhwUcNUjlh7gEQ8ZPD@bTrwIdYWvzwerTAOESpoXTVmux.net	Dzn@MqPwmpkzhVfn.edu	Tue, 17 Feb 2015 09:47:06 +1100	BoGO@bTrwIdYWvzwerTAOESpoXTVmux.gov	ctc5w@MqPwmpkzhVfn.net	-	-	<bUjtuQ4djm4NpG4Q0dETEUNwVdrtJK>	-	rY3VYHFeSBvHM42RrUsu1SfVtMuDoDIha4xlzQXlVIE5sx	-	-	-	250 2.6.0 <MAIL650CovYaNYw1TyHOgUTuKBMg@MqPwmpkzhVfn> Queued mail for delivery	149.171.126.12,175.45.176.1	-	F	FpNkQx2i5F1nautOU5,Fv8fam1bgIJ046D8x6
1424220391.035148	CGqPRi1WQ2Y9Q5af9b	59.166.0.8	16183	149.171.126.5	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.5,59.166.0.8	Microsoft Outlook Express 6.00.2800.1158	F	FHjyj42AnuAHSFp2x6,Fhvl3N28sWikxyM4Xe
1424220391.935295	CGAtL4VOeiXYltGk4	59.166.0.6	52902	149.171.126.1	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.6	Microsoft Outlook Express 6.00.2800.1158	F	Fiz3ET3mVAmntOvQrg,FcEr3e4DnDjqkS8uv3
1424220393.135363	CT3YXg4IXxMeywwvf2	59.166.0.2	18331	149.171.126.4	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.4,59.166.0.2	Microsoft Outlook Express 6.00.2800.1158	F	FCq9kb2IijHUKRQwte,F2NMNw1eHlZtzP1Qb3
