SrcAddr,Sport,DstAddr,Dport,Proto,State,Dur,SrcBytes,DstBytes,sTtl,dTtl,SrcLoss,DstLoss,SrcLoad,DstLoad,SrcPkts,DstPkts,SrcWin,DstWin,SrcTCPBase,DstTCPBase,sMeanPktSz,dMeanPktSz,SrcJitter,DstJitter,StartTime,LastTime,SIntPkt,DIntPkt,TcpRtt,SynAck,AckDat,Trans,Min,Max,Sum
59.166.0.6,10215,149.171.126.4,53,17,CON,0.001289,146,178,31,29,0,0,453064.375000,552366.187500,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1421972199.049926,1421972199.051215,0.011000,0.008000,0.000000,0.000000,0.000000,1,0.001289,0.001289,0.001289
59.166.0.6,41846,149.171.126.3,80,6,FIN,1.005459,1580,10168,31,29,3,5,11529.063477,76414.851562,12,18,8688,8688,1083025686,3233757176,131.666672,564.888916,9529.536991,7674.200822,1421972199.051395,1421972200.056854,91.373727,59.113766,0.000652,0.000520,0.000132,1,1.005459,1.005459,1.005459
59.166.0.5,38780,149.171.126.3,5010,6,FIN,0.008966,2334,15722,31,29,7,12,2025429.500000,13659603.000000,36,38,20272,14480,3288407670,1143339214,64.833336,413.736847,14.282425,13.080307,1421972199.149906,1421972199.158872,0.247029,0.225351,0.000799,0.000616,0.000183,1,0.008966,0.008966,0.008966
59.166.0.5,12682,149.171.126.2,10680,6,FIN,0.010966,2334,16438,31,29,7,12,1656027.750000,11676819.000000,36,38,20272,14480,1143024477,3294124063,64.833336,432.578949,-nan,17.628284,1421972199.159001,1421972199.169967,0.301686,0.282351,0.000647,0.000516,0.000131,1,0.010966,0.010966,0.010966
59.166.0.8,35284,149.171.126.4,53,17,CON,0.001100,146,178,31,29,0,0,530909.125000,647272.750000,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1421972199.249931,1421972199.251031,0.011000,0.007000,0.000000,0.000000,0.000000,1,0.001100,0.001100,0.001100
59.166.0.8,15611,149.171.126.5,80,6,FIN,1.004643,1684,10168,31,29,3,5,12454.175781,76476.921875,14,18,7240,8688,3348412139,3353666667,120.285713,564.888916,8764.783536,7673.400409,1421972199.251220,1421972200.255863,77.253617,59.054531,0.000866,0.000711,0.000155,1,1.004643,1.004643,1.004643
59.166.0.4,15825,149.171.126.5,53,17,CON,0.001056,130,162,31,29,0,0,492424.250000,613636.375000,2,2,,,,,65.000000,81.000000,0.000000,0.000000,1421972199.349929,1421972199.350985,0.011000,0.006000,0.000000,0.000000,0.000000,1,0.001056,0.001056,0.001056
59.166.0.4,17453,149.171.126.4,143,6,FIN,0.512851,7810,15188,31,29,30,32,120830.414062,235046.828125,122,126,49232,47784,3412606487,3413655964,64.016396,120.539680,401.932022,396.842045,1421972199.351196,1421972199.864047,4.270825,4.098280,0.000698,0.000562,0.000136,1,0.512851,0.512851,0.512851
59.166.0.2,58499,149.171.126.5,40149,6,FIN,0.009560,2334,15722,31,29,7,12,1899581.500000,12810878.000000,36,38,20272,14480,3472605366,3468738016,64.833336,413.736847,15.919639,13.879421,1421972199.449929,1421972199.459489,0.263743,0.241351,0.000790,0.000619,0.000171,1,0.009560,0.009560,0.009560
59.166.0.2,61220,149.171.126.7,59500,6,FIN,0.009267,2334,16438,31,29,7,12,1959641.875000,13817633.000000,36,38,20272,14480,3472612466,3474487421,64.833336,432.578949,-nan,13.658190,1421972199.459617,1421972199.468884,0.255029,0.236405,0.000659,0.000516,0.000143,1,0.009267,0.009267,0.009267
59.166.0.0,19230,149.171.126.4,5190,6,FIN,0.004286,1064,2260,31,29,4,4,1821745.250000,3867475.500000,12,12,8688,10136,3528408515,1383336845,88.666664,188.333328,17.896844,0.393661,1421972199.549914,1421972199.554200,0.354545,0.329909,0.000814,0.000647,0.000167,1,0.004286,0.004286,0.004286
59.166.0.3,21290,149.171.126.3,111,17,CON,0.004761,568,320,31,29,0,0,715816.000000,403276.593750,4,4,,,,,142.000000,80.000000,1.709786,1.526879,1421972199.649924,1421972199.654685,1.217000,1.087667,0.000000,0.000000,0.000000,1,0.004761,0.004761,0.004761
59.166.0.3,58583,149.171.126.3,25186,17,CON,0.001761,512,304,31,29,0,0,1744463.375000,1035775.125000,4,4,,,,,128.000000,76.000000,0.621312,0.325511,1421972199.651683,1421972199.653444,0.445333,0.235667,0.000000,0.000000,0.000000,1,0.001761,0.001761,0.001761
59.166.0.3,61671,149.171.126.3,22547,6,FIN,0.004842,3680,2456,31,29,7,7,5743081.500000,3833126.750000,18,18,13032,14480,3592607637,1446284352,204.444443,136.444443,13.228078,0.334695,1421972199.654905,1421972199.659747,0.266706,0.252176,0.000729,0.000551,0.000178,1,0.004842,0.004842,0.004842
59.166.0.2,59573,149.171.126.5,22,6,FIN,0.018522,9400,12298,31,29,26,31,4022027.750000,5265522.000000,106,114,47784,41992,3652602134,3652915732,88.679245,107.877190,10.832765,10.205305,1421972199.749914,1421972199.768436,0.173371,0.162700,0.000797,0.000615,0.000182,1,0.018522,0.018522,0.018522
59.166.0.8,24493,149.171.126.1,53,17,CON,0.001082,146,178,31,29,0,0,539741.250000,658040.687500,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1421972199.849945,1421972199.851027,0.011000,0.006000,0.000000,0.000000,0.000000,1,0.001082,0.001082,0.001082
59.166.0.8,26232,149.171.126.0,80,6,FIN,1.005765,1580,10168,31,29,3,5,11525.555664,76391.601562,12,18,8688,8688,3708411888,1564081053,131.666672,564.888916,9530.264718,7675.483062,1421972199.851229,1421972200.856994,91.402000,59.130238,0.000695,0.000547,0.000148,1,1.005765,1.005765,1.005765
59.166.0.8,26972,149.171.126.1,22,6,FIN,4.154042,25832,49578,31,29,78,103,49596.035156,95209.445312,326,354,65160,65160,1623022720,3772929457,79.239265,140.050842,920.512084,882.693770,1421972199.949922,1421972204.103964,12.820151,11.765988,0.000769,0.000637,0.000132,1,4.154042,4.154042,4.154042
59.166.0.6,54600,149.171.126.9,111,17,CON,0.004874,568,320,31,29,0,0,699220.375000,393926.968750,4,4,,,,,142.000000,80.000000,1.782618,1.541021,1421972200.049932,1421972200.054806,1.268000,1.097667,0.000000,0.000000,0.000000,1,0.004874,0.004874,0.004874
59.166.0.6,57930,149.171.126.9,23613,17,CON,0.001783,512,304,31,29,0,0,1722938.875000,1022995.000000,4,4,,,,,128.000000,76.000000,0.624611,0.325979,1421972200.051797,1421972200.053580,0.446667,0.237000,0.000000,0.000000,0.000000,1,0.001783,0.001783,0.001783
59.166.0.6,56879,149.171.126.9,28013,6,FIN,0.258873,4096,2872,31,29,7,7,121727.648438,85354.601562,26,26,13032,14480,3832605824,3835913787,157.538467,110.461540,646.617404,17.515994,1421972200.054980,1421972200.313853,10.342160,10.332840,0.000685,0.000549,0.000136,1,0.258873,0.258873,0.258873
59.166.0.0,57255,149.171.126.3,5190,6,FIN,0.004253,1064,2260,31,29,4,4,1835880.500000,3897484.000000,12,12,8688,10136,1743022023,1743324941,88.666664,188.333328,17.855534,0.396687,1421972200.149919,1421972200.154172,0.354182,0.331091,0.000785,0.000600,0.000185,1,0.004253,0.004253,0.004253
59.166.0.9,50426,149.171.126.6,56653,6,FIN,0.010113,2334,15722,31,29,7,12,1795708.500000,12110353.000000,36,38,20272,14480,3948407954,3948726841,64.833336,413.736847,16.231238,15.024755,1421972200.249923,1421972200.260036,0.279914,0.256324,0.000783,0.000618,0.000165,1,0.010113,0.010113,0.010113
59.166.0.9,32452,149.171.126.0,30616,6,FIN,0.009737,2334,16438,31,29,7,12,1865050.875000,13150663.000000,36,38,20272,14480,1803024482,1809435581,64.833336,432.578949,-nan,15.413208,1421972200.260160,1421972200.269897,0.268314,0.248324,0.000686,0.000545,0.000141,1,0.009737,0.009737,0.009737
59.166.0.9,33682,149.171.126.4,5190,6,FIN,0.004243,1064,2260,31,29,4,4,1840207.375000,3906669.750000,12,12,8688,10136,4012603126,4012916488,88.666664,188.333328,17.863206,0.394243,1421972200.349924,1421972200.354167,0.353636,0.328818,0.000787,0.000615,0.000172,1,0.004243,0.004243,0.004243
10.40.182.1,,10.40.182.3,,2054,CON,0.001031,28,46,,,0,0,0.000000,0.000000,1,1,,,,,28.000000,46.000000,17.863206,0.394243,1421972200.427504,1421972200.428535,0.353636,0.328818,0.000000,0.000000,0.000000,1,0.001031,0.001031,0.001031
59.166.0.1,5405,149.171.126.4,53,17,CON,0.001182,146,178,31,29,0,0,494077.812500,602368.875000,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1421972200.449971,1421972200.451153,0.011000,0.006000,0.000000,0.000000,0.000000,1,0.001182,0.001182,0.001182
59.166.0.1,8403,149.171.126.2,80,6,FIN,1.109861,1684,10168,31,29,3,5,11273.483398,69226.687500,14,18,8688,8688,1923029550,4069536905,120.285713,564.888916,9539.327493,8352.172777,1421972200.451371,1421972201.561232,85.344766,65.254531,0.000675,0.000530,0.000145,1,1.109861,1.109861,1.109861
59.166.0.9,8347,149.171.126.2,111,17,CON,0.004895,568,320,31,29,0,0,696220.687500,392237.000000,4,4,,,,,142.000000,80.000000,1.781912,1.563884,1421972200.549948,1421972200.554843,1.267000,1.114333,0.000000,0.000000,0.000000,1,0.004895,0.004895,0.004895
59.166.0.9,10969,149.171.126.2,32229,17,CON,0.001785,512,304,31,29,0,0,1721008.375000,1021848.750000,4,4,,,,,128.000000,76.000000,0.622254,0.329750,1421972200.551794,1421972200.553579,0.445000,0.239667,0.000000,0.000000,0.000000,1,0.001785,0.001785,0.001785
59.166.0.9,12284,149.171.126.2,10781,6,FIN,0.219796,3992,2768,31,29,7,7,139256.406250,96562.265625,24,24,13032,14480,4128418420,4131724662,166.333328,115.333336,641.574138,17.789813,1421972200.555038,1421972200.774834,9.542087,9.535044,0.000616,0.000487,0.000129,1,0.219796,0.219796,0.219796
59.166.0.6,42710,149.171.126.2,53,17,CON,0.001095,146,178,31,29,0,0,533333.375000,650228.312500,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1421972200.649963,1421972200.651058,0.011000,0.005000,0.000000,0.000000,0.000000,1,0.001095,0.001095,0.001095
59.166.0.6,8776,149.171.126.7,80,6,FIN,1.085814,1580,10168,31,29,3,5,10675.861328,70759.820312,12,18,10136,8688,4192607290,4193652347,131.666672,564.888916,9562.609903,7700.273069,1421972200.651223,1421972201.737037,98.679273,63.839176,0.000672,0.000544,0.000128,1,1.085814,1.085814,1.085814
59.166.0.2,45349,149.171.126.6,12114,6,FIN,0.009330,2334,15722,31,29,7,12,1946409.500000,13126688.000000,36,38,20272,14480,4252602381,2103330747,64.833336,413.736847,15.168844,13.633673,1421972200.749931,1421972200.759261,0.256057,0.235811,0.000776,0.000595,0.000181,1,0.009330,0.009330,0.009330
59.166.0.2,44903,149.171.126.8,42881,6,FIN,0.009481,2334,16438,31,29,7,12,1915409.750000,13505749.000000,36,38,20272,14480,2103024905,4254335667,64.833336,432.578949,-nan,14.898786,1421972200.759390,1421972200.768871,0.261829,0.243000,0.000618,0.000487,0.000131,1,0.009481,0.009481,0.009481
59.166.0.3,39011,149.171.126.2,5190,6,FIN,0.062297,1168,2468,31,29,4,4,139332.546875,297157.156250,14,16,8688,10136,2160924447,2161241692,83.428574,154.250000,322.558316,8.330875,1421972200.849932,1421972200.912229,4.763000,4.111467,0.000768,0.000614,0.000154,1,0.062297,0.062297,0.062297
10.40.85.1,,224.0.0.5,,89,REQ,0.000000,64,0,1,,0,0,0.000000,0.000000,1,0,,,,,64.000000,0.000000,322.558316,8.330875,1421972200.899553,1421972200.899553,4.763000,4.111467,0.000000,0.000000,0.000000,1,0.000000,0.000000,0.000000
10.40.182.1,,224.0.0.5,,89,REQ,0.000000,64,0,1,,0,0,0.000000,0.000000,1,0,,,,,64.000000,0.000000,322.558316,8.330875,1421972200.899570,1421972200.899570,4.763000,4.111467,0.000000,0.000000,0.000000,1,0.000000,0.000000,0.000000
59.166.0.0,10819,149.171.126.1,44711,6,FIN,0.009926,2334,15722,31,29,7,12,1829538.625000,12338505.000000,36,38,20272,14480,75537857,2225433857,64.833336,413.736847,16.982625,16.007610,1421972200.949935,1421972200.959861,0.274714,0.251459,0.000769,0.000611,0.000158,1,0.009926,0.009926,0.009926
59.166.0.0,12421,149.171.126.9,38049,6,FIN,0.009954,2334,16438,31,29,7,12,1824392.250000,12863974.000000,36,38,20272,14480,2225121862,81837018,64.833336,432.578949,-nan,16.173057,1421972200.959987,1421972200.969941,0.275400,0.255135,0.000632,0.000511,0.000121,1,0.009954,0.009954,0.009954
59.166.0.6,12531,149.171.126.9,111,17,CON,0.004879,568,320,31,29,0,0,698503.750000,393523.250000,4,4,,,,,142.000000,80.000000,1.756220,1.563177,1421972201.049941,1421972201.054820,1.248333,1.113333,0.000000,0.000000,0.000000,1,0.004879,0.004879,0.004879
59.166.0.6,13919,149.171.126.9,41941,17,CON,0.001763,512,304,31,29,0,0,1742484.375000,1034600.062500,4,4,,,,,128.000000,76.000000,0.624610,0.321736,1421972201.051732,1421972201.053495,0.445667,0.234000,0.000000,0.000000,0.000000,1,0.001763,0.001763,0.001763
59.166.0.6,14907,149.171.126.9,13737,6,FIN,0.166697,3888,2664,31,29,7,7,178143.578125,122041.789062,22,22,13032,14480,2285122780,138864173,176.727280,121.090912,618.113391,17.731977,1421972201.055028,1421972201.221725,7.924571,7.911143,0.000695,0.000559,0.000136,1,0.166697,0.166697,0.166697
59.166.0.3,15577,149.171.126.2,34195,6,FIN,0.009947,2334,15722,31,29,7,12,1825676.125000,12312456.000000,36,38,20272,14480,195538785,2341200328,64.833336,413.736847,-nan,15.894749,1421972201.149904,1421972201.159851,0.275257,0.252514,0.000803,0.000601,0.000202,1,0.009947,0.009947,0.009947
59.166.0.3,17283,149.171.126.5,34561,6,FIN,0.015967,2334,16438,31,29,7,12,1137345.750000,8019540.000000,36,38,20272,14480,2340928913,201842326,64.833336,432.578949,-nan,34.589843,1421972201.159980,1421972201.175947,0.446629,0.428333,0.000700,0.000543,0.000157,1,0.015967,0.015967,0.015967
59.166.0.7,16613,149.171.126.5,22,6,FIN,2.371116,9400,12298,31,29,26,31,31418.117188,41131.687500,106,114,47784,41992,2400924700,255837943,88.679245,107.877190,1437.056953,1384.334807,1421972201.249933,1421972203.621049,22.578818,20.978133,0.000762,0.000576,0.000186,1,2.371116,2.371116,2.371116
59.166.0.2,63587,149.171.126.1,53,17,CON,0.001056,146,178,31,29,0,0,553030.312500,674242.437500,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1421972201.349964,1421972201.351020,0.011000,0.007000,0.000000,0.000000,0.000000,1,0.001056,0.001056,0.001056
59.166.0.2,19023,149.171.126.9,80,6,FIN,1.012672,1580,10168,31,29,3,5,11446.945312,75870.570312,12,18,10136,8688,2465121270,316577174,131.666672,564.888916,9531.127691,7675.048357,1421972201.351209,1421972202.363881,92.029820,59.536711,0.000675,0.000544,0.000131,1,1.012672,1.012672,1.012672
59.166.0.2,26858,149.171.126.9,111,17,CON,0.004861,568,320,31,29,0,0,701090.312500,394980.468750,4,4,,,,,142.000000,80.000000,1.780497,1.495060,1421972201.449983,1421972201.454844,1.266000,1.066667,0.000000,0.000000,0.000000,1,0.004861,0.004861,0.004861
59.166.0.2,29547,149.171.126.9,17104,17,CON,0.001707,512,304,31,29,0,0,1799648.500000,1068541.375000,4,4,,,,,128.000000,76.000000,0.621546,0.293452,1421972201.451889,1421972201.453596,0.444000,0.214000,0.000000,0.000000,0.000000,1,0.001707,0.001707,0.001707
59.166.0.2,31065,149.171.126.9,29353,6,FIN,0.235041,3992,2872,31,29,7,7,130224.085938,94009.125000,24,26,13032,14480,375550934,2528464954,166.333328,110.461540,651.035763,17.224740,1421972201.455060,1421972201.690101,10.204479,9.378200,0.000718,0.000581,0.000137,1,0.235041,0.235041,0.235041
59.166.0.4,22184,149.171.126.8,50355,6,FIN,0.010739,2334,15722,31,29,7,12,1691032.750000,11404414.000000,36,38,20272,14480,435538153,2581257021,64.833336,413.736847,17.404718,15.653149,1421972201.549954,1421972201.560693,0.295486,0.272027,0.000808,0.000664,0.000144,1,0.010739,0.010739,0.010739
59.166.0.4,23737,149.171.126.3,59626,6,FIN,0.010062,2334,16438,31,29,7,12,1804810.250000,12725900.000000,36,38,20272,14480,435541637,2591925624,64.833336,432.578949,17.074528,16.201373,1421972201.560857,1421972201.570919,0.278257,0.258595,0.000624,0.000493,0.000131,1,0.010062,0.010062,0.010062
59.166.0.7,24219,149.171.126.5,5190,6,FIN,0.004370,1064,2260,31,29,4,4,1786727.625000,3793134.750000,12,12,8688,10136,495538468,2645451208,88.666664,188.333328,18.276982,0.410347,1421972201.649954,1421972201.654324,0.363364,0.336818,0.000813,0.000654,0.000159,1,0.004370,0.004370,0.004370
59.166.0.4,56052,149.171.126.5,111,17,CON,0.064364,568,320,31,29,0,0,52948.851562,29830.339844,4,4,,,,,142.000000,80.000000,23.101178,29.642859,1421972201.749970,1421972201.814334,16.346000,20.968666,0.000000,0.000000,0.000000,1,0.064364,0.064364,0.064364
59.166.0.4,57537,149.171.126.5,23536,17,CON,0.035217,512,304,31,29,0,0,87230.601562,51793.171875,4,4,,,,,128.000000,76.000000,9.452840,10.401069,1421972201.751925,1421972201.787142,6.691667,7.363667,0.000000,0.000000,0.000000,1,0.035217,0.035217,0.035217
59.166.0.4,28934,149.171.126.5,27665,6,FIN,0.368328,4200,3080,31,29,7,7,87965.070312,64681.480469,28,30,13032,14480,2705124242,594580189,150.000000,102.666664,704.034784,17.264594,1421972201.814541,1421972202.182869,13.629148,12.680793,0.000738,0.000578,0.000160,1,0.368328,0.368328,0.368328
59.166.0.9,54799,149.171.126.8,56413,6,FIN,0.009979,2334,15722,31,29,7,12,1819821.625000,12272973.000000,36,38,20272,14480,615538213,615838227,64.833336,413.736847,17.422502,15.934829,1421972201.849954,1421972201.859933,0.276029,0.254081,0.000739,0.000568,0.000171,1,0.009979,0.009979,0.009979
59.166.0.9,56454,149.171.126.2,26764,6,FIN,0.009550,2334,16438,31,29,7,12,1901570.750000,13408168.000000,36,38,20272,14480,615541240,621871862,64.833336,432.578949,-nan,13.964416,1421972201.860060,1421972201.869610,0.262857,0.243054,0.000715,0.000554,0.000161,1,0.009550,0.009550,0.009550
59.166.0.9,28565,149.171.126.1,22,6,FIN,2.300990,9400,12298,31,29,26,31,32375.628906,42385.230469,106,114,47784,41992,2825118773,2825432597,88.679245,107.877190,1559.225476,1502.194190,1421972201.949968,1421972204.250958,21.910732,20.357629,0.000755,0.000567,0.000188,1,2.300990,2.300990,2.300990
59.166.0.1,50931,149.171.126.4,5190,6,FIN,0.596253,3640,19084,31,29,11,15,47778.378906,251128.312500,46,52,24616,20272,2885119533,2885413847,79.130432,367.000000,1911.552257,1796.702094,1421972202.049950,1421972202.646203,13.241667,11.679883,0.000744,0.000569,0.000175,1,0.596253,0.596253,0.596253
59.166.0.0,33691,149.171.126.2,111,17,CON,0.086333,568,304,31,29,0,0,39475.054688,21127.494141,4,4,,,,,142.000000,76.000000,33.459352,33.441672,1421972202.218996,1421972202.305329,23.665334,23.656334,0.000000,0.000000,0.000000,1,0.086333,0.086333,0.086333
59.166.0.0,46541,149.171.126.2,28539,17,CON,0.036187,528,304,31,29,0,0,87545.250000,50404.839844,4,4,,,,,132.000000,76.000000,9.403106,10.412384,1421972202.242974,1421972202.279161,6.655000,7.367667,0.000000,0.000000,0.000000,1,0.036187,0.036187,0.036187
59.166.0.4,47849,149.171.126.1,3472,6,FIN,0.009987,2334,15722,31,29,7,12,1818363.750000,12263142.000000,36,38,20272,14480,855538142,3005425829,64.833336,413.736847,16.766589,16.003561,1421972202.249964,1421972202.259951,0.275971,0.253838,0.000738,0.000584,0.000154,1,0.009987,0.009987,0.009987
59.166.0.4,49467,149.171.126.6,1327,6,FIN,0.009839,2334,16438,31,29,7,12,1845716.000000,13014330.000000,36,38,20272,14480,855541521,3011464634,64.833336,432.578949,17.019642,15.870408,1421972202.260079,1421972202.269918,0.280118,0.251514,0.000688,0.000529,0.000159,1,0.009839,0.009839,0.009839
59.166.0.0,3632,149.171.126.2,46364,6,FIN,0.392378,4776,3080,31,29,7,7,93909.445312,60716.960938,28,30,13032,14480,2940930212,889155992,170.571426,102.666664,800.408897,20.245830,1421972202.305534,1421972202.697912,14.520370,13.511069,0.000704,0.000550,0.000154,1,0.392378,0.392378,0.392378
59.166.0.2,49948,149.171.126.8,49275,6,FIN,0.008951,2334,15722,31,29,7,12,2028823.625000,13682494.000000,36,38,20272,14480,3065119189,3065428893,64.833336,413.736847,14.413690,13.115400,1421972202.349970,1421972202.358921,0.253941,0.226135,0.000741,0.000573,0.000168,1,0.008951,0.008951,0.008951
59.166.0.2,43150,149.171.126.7,49405,6,FIN,0.011212,2334,16438,31,29,7,12,1619693.250000,11420621.000000,36,38,20272,14480,3065122475,921265661,64.833336,432.578949,-nan,19.902758,1421972202.359056,1421972202.370268,0.309914,0.288135,0.000682,0.000548,0.000134,1,0.011212,0.011212,0.011212
59.166.0.6,10515,149.171.126.3,49108,6,FIN,0.009955,2334,15722,31,29,7,12,1824208.875000,12302561.000000,36,38,20272,14480,975540587,3121295397,64.833336,413.736847,17.618207,15.930622,1421972202.449996,1421972202.459951,0.282618,0.249838,0.000845,0.000700,0.000145,1,0.009955,0.009955,0.009955
59.166.0.6,40889,149.171.126.4,9581,6,FIN,0.009882,2334,16438,31,29,7,12,1837684.625000,12957701.000000,36,38,20272,14480,3120934220,981880891,64.833336,432.578949,-nan,15.984220,1421972202.460097,1421972202.469979,0.273257,0.253514,0.000661,0.000498,0.000163,1,0.009882,0.009882,0.009882
59.166.0.3,38579,149.171.126.1,53,17,CON,0.001092,146,178,31,29,0,0,534798.500000,652014.625000,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1421972202.550007,1421972202.551099,0.010000,0.005000,0.000000,0.000000,0.000000,1,0.001092,0.001092,0.001092
59.166.0.3,40473,149.171.126.6,80,6,FIN,1.005582,1580,10168,31,29,3,5,11527.653320,76405.507812,12,18,10136,8688,1035545457,1036592542,131.666672,564.888916,9529.731993,7674.171537,1421972202.551286,1421972203.556868,91.386453,59.121707,0.000640,0.000510,0.000130,1,1.005582,1.005582,1.005582
59.166.0.8,9151,149.171.126.4,5190,6,FIN,0.149388,1272,2572,31,29,4,4,63887.328125,130130.937500,16,18,8688,10136,1095538290,1095850595,79.500000,142.888885,555.442443,14.025658,1421972202.649968,1421972202.799356,9.935400,8.752059,0.000710,0.000592,0.000118,1,0.149388,0.149388,0.149388
59.166.0.9,11428,149.171.126.1,111,17,CON,0.072336,568,304,31,29,0,0,47113.468750,25215.658203,4,4,,,,,142.000000,76.000000,26.873830,33.367426,1421972202.749989,1421972202.822325,19.013666,23.603334,0.000000,0.000000,0.000000,1,0.072336,0.072336,0.072336
59.166.0.9,12941,149.171.126.1,13060,17,CON,0.035165,528,304,31,29,0,0,90089.578125,51869.753906,4,4,,,,,132.000000,76.000000,9.433982,10.842540,1421972202.759978,1421972202.795143,6.681333,7.676333,0.000000,0.000000,0.000000,1,0.035165,0.035165,0.035165
59.166.0.9,13984,149.171.126.1,12728,6,FIN,0.392431,4776,3080,31,29,7,7,93896.765625,60708.761719,28,30,13032,14480,3300929775,3344726660,170.571426,102.666664,804.137948,20.376602,1421972202.822520,1421972203.214951,14.521223,13.512966,0.000702,0.000549,0.000153,1,0.392431,0.392431,0.392431
59.166.0.3,12039,149.171.126.1,5190,6,FIN,0.163288,1272,2572,31,29,4,4,58448.875000,119053.453125,16,18,8688,10136,1215538108,1215838173,79.500000,142.888885,645.390501,16.700670,1421972202.849973,1421972203.013261,10.860800,9.571059,0.000723,0.000570,0.000153,1,0.163288,0.163288,0.163288
59.166.0.0,15813,149.171.126.9,53,17,CON,0.001074,130,162,31,29,0,0,484171.312500,603351.937500,2,2,,,,,65.000000,81.000000,0.000000,0.000000,1421972202.950000,1421972202.951074,0.011000,0.005000,0.000000,0.000000,0.000000,1,0.001074,0.001074,0.001074
59.166.0.0,17923,149.171.126.2,143,6,FIN,0.031934,7810,15188,31,29,30,32,1940502.250000,3774785.500000,122,126,49232,47784,1275543370,3426162939,64.016396,120.539680,16.467829,14.485553,1421972202.951274,1421972202.983208,0.263167,0.251504,0.000626,0.000492,0.000134,1,0.031934,0.031934,0.031934
59.166.0.0,34433,149.171.126.2,13811,6,FIN,0.009294,2334,15722,31,29,7,12,1953948.750000,13177533.000000,36,38,20272,14480,3485118178,1335835941,64.833336,413.736847,15.007632,13.575217,1421972203.049984,1421972203.059278,0.255257,0.235162,0.000692,0.000582,0.000110,1,0.009294,0.009294,0.009294
59.166.0.0,35864,149.171.126.0,34000,6,FIN,0.009437,2334,16438,31,29,7,12,1924340.250000,13568718.000000,36,38,20272,14480,3485121010,3486829146,64.833336,432.578949,-nan,14.149437,1421972203.059404,1421972203.068841,0.260371,0.242432,0.000594,0.000463,0.000131,1,0.009437,0.009437,0.009437
59.166.0.8,1893,149.171.126.6,53,17,CON,0.001074,130,162,31,29,0,0,484171.312500,603351.937500,2,2,,,,,65.000000,81.000000,0.000000,0.000000,1421972203.250015,1421972203.251089,0.010000,0.003000,0.000000,0.000000,0.000000,1,0.001074,0.001074,0.001074
59.166.0.8,17427,149.171.126.8,111,17,CON,0.086373,568,304,31,29,0,0,39456.773438,21117.710938,4,4,,,,,142.000000,76.000000,33.465242,33.452750,1421972203.250970,1421972203.337343,23.672000,23.660666,0.000000,0.000000,0.000000,1,0.086373,0.086373,0.086373
59.166.0.8,60020,149.171.126.1,21,6,FIN,0.842658,2934,3740,31,29,11,15,27323.066406,34851.625000,52,54,24616,20272,3605123183,3606150761,56.423077,69.259262,1416.877295,52.867824,1421972203.251263,1421972204.093921,16.516314,15.890019,0.000620,0.000484,0.000136,1,0.842658,0.842658,0.842658
59.166.0.8,58914,149.171.126.1,14671,6,FIN,0.046421,320,1880,31,29,1,2,46013.660156,283492.406250,6,8,5792,5792,1455543541,3611715684,53.333332,235.000000,642.588789,15.740250,1421972203.267533,1421972203.313954,9.219200,6.559714,0.000640,0.000496,0.000144,1,0.046421,0.046421,0.046421
59.166.0.8,18869,149.171.126.8,16215,17,CON,0.036129,528,304,31,29,0,0,87685.789062,50485.757812,4,4,,,,,132.000000,76.000000,9.439641,10.825805,1421972203.274970,1421972203.311099,6.681333,7.664000,0.000000,0.000000,0.000000,1,0.036129,0.036129,0.036129
59.166.0.8,19917,149.171.126.8,62695,6,FIN,0.735394,4776,3080,31,29,7,7,50106.472656,32396.238281,28,30,13032,14480,1395542087,3653742400,170.571426,102.666664,1734.319806,46.251402,1421972203.337550,1421972204.072944,27.224740,25.339379,0.000702,0.000545,0.000157,1,0.735394,0.735394,0.735394
59.166.0.0,21119,149.171.126.5,111,17,CON,0.234373,568,320,31,29,0,0,14540.923828,8192.069336,4,4,,,,,142.000000,80.000000,103.212844,103.226039,1421972203.391973,1421972203.626346,72.990000,72.998336,0.000000,0.000000,0.000000,1,0.234373,0.234373,0.234373
59.166.0.8,61824,149.171.126.1,51876,6,FIN,0.222731,424,8824,31,29,1,4,13325.491211,290538.812500,8,12,8688,5792,1455544414,3704733436,53.000000,735.333313,2160.147004,1716.348662,1421972203.422556,1421972203.645287,31.767285,20.201363,0.000657,0.000510,0.000147,1,0.222731,0.222731,0.222731
59.166.0.0,58582,149.171.126.5,19733,17,CON,0.060077,512,304,31,29,0,0,51134.378906,30361.037109,4,4,,,,,128.000000,76.000000,21.200711,10.312681,1421972203.435028,1421972203.495105,14.997667,7.293667,0.000000,0.000000,0.000000,1,0.060077,0.060077,0.060077
