#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	sip
#open	2025-03-08-02-06-28
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	uri	date	request_from	request_to	response_from	response_to	reply_to	call_id	seq	subject	request_path	response_path	user_agent	status_code	status_msg	warning	request_body_len	response_body_len	content_type
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	string	string	string	string	string	string	vector[string]	vector[string]	string	count	string	string	count	count	string
1424244399.674088	CwKnyJ1Zf9YxxWlnvj	175.45.176.1	33215	149.171.126.16	5060	0	OPTIONS	sip:FP9RHdSUavHvEqVfBL9lOG5@149.171.126.16	-	"Fm1Q" <sip:kHQQlGAkTO3nirNjnpGucUDgr@175.45.176.1>	"Npnksf2IXn8wXp" <sip:FP9RHdSUavHvEqVfBL9lOG5@149.171.126.16>	"Fm1Q" <sip:kHQQlGAkTO3nirNjnpGucUDgr@175.45.176.1>	"Npnksf2IXn8wXp" <sip:FP9RHdSUavHvEqVfBL9lOG5@149.171.126.16>	-	43003@175.45.176.1	2560187603 OPTIONS	e6KOj	SIP/2.0/UDP 175.45.176.1;rport=33215,SIP/2.0/UDP 175.45.176.1;rport=33215	SIP/2.0/UDP 175.45.176.1	-	396	6416407 n3emf47NxgoeBIZ7f0sUcDE1sbAcpIkcs1ReXhVTEB4F8gMKuyQOrFPDen	-	209	0	-
1424245133.162103	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481;rport=26481;received=175.45.176.3	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245133.429648	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	2yiq8wNodLGnuNOtj82OUyI3q52v6GA9	551443812 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245133.598970	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245134.138064	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	vCC4E9CG47D0tXwYPgTFWqTWw8TlT7nJ	2686592869 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481;received=175.45.176.3	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245134.373722	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481;received=175.45.176.3	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245134.561085	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	d1dTIu82SPhRwxsY2nGmfQDFqlytr2ou	2640497074 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481;rport=26481	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245134.709506	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481;rport=26481	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245134.880657	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	DMRTLYeSOJaWEzqqXax9kHMOH0J87uga	1558488709 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481;received=175.45.176.3;rport=26481	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245135.066200	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481;received=175.45.176.3;rport=26481	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245135.364052	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	UPrrSWZAglsT6wNFXdGN1lyOmlcZOxtA	3417332215 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481;rport=26481	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245135.547062	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481;rport=26481	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245136.204120	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	2zA0Mgg43ubZE5RY1H6LKQLVeFxNgT2i	3100839424 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481;rport=26481;received=175.45.176.3	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245136.377113	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481;rport=26481;received=175.45.176.3	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245136.573245	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	wWQ9LEnsqSMiTCLMYncJn1iVZbwbcR0Q	1290892928 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245136.769115	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245136.981373	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	AZQT2thaJgwR5JFfEsqnDQpC1wqz0dgn	1640502058 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481;received=175.45.176.3	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245137.241827	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481;received=175.45.176.3	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245137.363046	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	0T1dubOARTZVTkw2AHInTfqiikeQb4ev	2454381707 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245137.572543	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245138.071626	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	LBtHv11bseg7KbdDVVp87Xe2i46Jgpnn	4162570617 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245138.195796	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245138.610990	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	H5Jgi7DnOtI822rOopTLzrpkfQiB1szr	2072714554 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245138.767719	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245138.881824	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	bFPhrxx7hJzZJfyjn85fa4sOrzhiw0hZ	1349315280 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481;rport=26481;received=175.45.176.3	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245139.052756	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481;rport=26481;received=175.45.176.3	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245139.187043	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	6pXjIYwhPhYIHByS6Rwd8WxCnPdXahwV	76238184 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481;rport=26481	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245139.341497	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481;rport=26481	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245139.896410	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	nVtXQR5UvHJ50qY1e3WH68BqOFz2mclv	431288411 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245140.052944	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245140.347227	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	Bpi3CWe0XWu4E9HfP3IEsPN1TuTN8bEv	1150090301 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481;rport=26481;received=175.45.176.3	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245140.483774	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481;rport=26481;received=175.45.176.3	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245140.574600	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	HZ91iNjAcpPM0GppHaXSQmKIC8TVkGr4	588806950 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245140.688225	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245140.783275	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	cUj5oivW0lU30z3ln7fZp0r7Ju5zJlHe	1833478295 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245141.079994	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245141.196866	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	GGsZVz04adMxBl5gm42jQk6dt3FFPKaT	1871594113 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245141.304991	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245141.399938	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	z9ZcpTrHypv1Z2OnS69LmfZuO8ZHbBX4	1603457213 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481;rport=26481;received=175.45.176.3	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245141.533402	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481;rport=26481;received=175.45.176.3	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245141.648366	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	Yn1hkNwvRmJqy6a0WbnBLq7SPvy2XNAz	1199778577 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245141.824834	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245141.959050	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	CPNLypyA5EjPkGJS5DeXcwfxnwCMusIS	260700039 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481;rport=26481;received=175.45.176.3	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245142.056956	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481;rport=26481;received=175.45.176.3	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
1424245142.282992	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	INVITE	QFfQmKXjKySK@149.171.126.18	-	"OonMPbgRwAUGU" <OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <QFfQmKXjKySK@149.171.126.18>	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	fqA7MjAUZzll25FKJYm7TDiAAqlAaWgn	3082469290 INVITE	-	SIP/2.0/UDP 175.45.176.3:26481,SIP/2.0/UDP 175.45.176.3:26481	SIP/2.0/UDP 175.45.176.3:26481;rport=26481;received=175.45.176.3	-	400	Min-SE Invalid Syntax	-	114	204	application/sdp
1424245142.472665	CzQxJW2AAXsfXpDAW6	175.45.176.3	26481	149.171.126.18	5060	0	-	-	-	-	-	"OonMPbgRwAUGU" <sip:OonMPbgRwAUGU@175.45.176.3>	"QFfQmKXjKySK" <sip:QFfQmKXjKySK@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:26481;rport=26481;received=175.45.176.3	-	400	Min-SE Invalid Syntax	-	-	204	application/sdp
