flow_id,src_ip,src_port,dst_ip,dst_port,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,Label,protocol,final_XGB_prediction,final_XGB_confidence,final_DT_prediction,final_DT_confidence
192.168.1.115-224.0.0.251-5353-5353-17,192.168.1.115,5353,224.0.0.251,5353,05/04/2025 01:15:29,4001190.0,3,0,210,0,70,70,70.0,0.0,0,0,0.0,0.0,52.484385895196176,0.7497769413599453,2000595.0,763.6753236814714,2001135.0,2000055.0,4001190.0,2000595.0,763.6753236814714,2001135.0,2000055.0,0,0.0,0.0,0,0,0,0,0,0,24,0,0.7497769413599453,0.0,70,70,70.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,93.33333333333331,70.0,0.0,0,0,0,0,0,0,3,210,0,0,0,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,17,BENIGN,0.7001056,DDoS,1.0
192.168.1.95-13.110.221.231-50840-443-6,192.168.1.95,50840,13.110.221.231,443,05/04/2025 01:20:17,240356.0,8,11,2711,5239,1460,0,338.875,538.1065846359543,1460,0,476.27272727272725,674.0814625709702,33075.93735958329,79.04941004177138,13353.111111111111,23333.01347847997,61500.0,0.0,165195.0,23599.28571428572,29256.337289063176,62123.0,0.0,198992,19899.2,28251.28614496063,62087,0,0,0,0,0,172,232,33.28396212285111,45.76544791892027,0,1460,397.5,599.3209754204731,359185.63157894736,0,0,0,1,0,0,0,0,1.0,418.42105263157896,338.875,476.27272727272725,0,0,0,0,0,0,8,2711,11,5239,64240,17311,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,6,Backdoor,0.39918262,BENIGN,1.0
192.168.1.95-13.110.221.231-50840-443-6,192.168.1.95,50840,13.110.221.231,443,05/04/2025 01:20:17,758.0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2638.522427440633,758.0,0.0,758.0,758.0,758.0,758.0,0.0,758.0,758.0,0,0.0,0.0,0,0,0,0,0,0,40,0,2638.522427440633,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,1023,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,6,Backdoor,0.9454012,BENIGN,1.0
128.245.128.44-192.168.1.95-443-50844-6,192.168.1.95,50844,128.245.128.44,443,05/04/2025 01:20:17,352221.0,7,13,2785,5700,1460,0,397.8571428571429,572.8357613869873,1460,0,438.4615384615385,676.440637378799,24089.98895579764,56.78253142203332,18537.94736842105,32347.53990899065,109806.0,0.0,191383.0,31897.166666666668,34485.74212869236,69746.0,0.0,293170,24430.83333333333,36904.46781730889,109806,0,0,0,0,0,152,272,19.873885997711664,36.90864542432166,0,1460,404.04761904761904,618.0059446470136,381931.3476190476,0,0,0,1,0,0,0,0,1.0,424.25,397.8571428571428,438.46153846153845,0,0,0,0,0,0,7,2785,13,5700,64240,17385,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,6,Backdoor,0.39918262,BENIGN,1.0
128.245.128.44-192.168.1.95-443-50844-6,192.168.1.95,50844,128.245.128.44,443,05/04/2025 01:20:18,1119.0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1787.3100983020554,1119.0,0.0,1119.0,1119.0,1119.0,1119.0,0.0,1119.0,1119.0,0,0.0,0.0,0,0,0,0,0,0,40,0,1787.3100983020554,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,1021,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,6,Backdoor,0.9454012,BENIGN,1.0
128.245.128.44-192.168.1.95-443-50846-6,192.168.1.95,50846,128.245.128.44,443,05/04/2025 01:20:18,266569.0,7,13,2975,6017,1460,0,425.0,612.4230563915764,1460,0,462.8461538461539,693.0551741087967,33732.3544748264,75.02747881411567,14029.947368421052,26694.09361736472,71418.0,0.0,266322.0,44387.0,55126.36381260784,136532.0,0.0,197804,16483.666666666668,28113.8949642451,71418,0,0,0,0,0,152,272,26.25961758494049,48.76786122917518,0,1460,428.1904761904762,640.8318515061201,410665.4619047619,0,0,0,1,0,0,0,0,1.0,449.6,425.0,462.84615384615387,0,0,0,0,0,0,7,2975,13,6017,64240,17575,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,6,Backdoor,0.39918262,BENIGN,1.0
128.245.128.44-192.168.1.95-443-50846-6,192.168.1.95,50846,128.245.128.44,443,05/04/2025 01:20:18,1002.0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1996.007984031936,1002.0,0.0,1002.0,1002.0,1002.0,1002.0,0.0,1002.0,1002.0,0,0.0,0.0,0,0,0,0,0,0,40,0,1996.007984031936,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,1026,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,6,Backdoor,0.9454012,BENIGN,1.0
192.168.1.95-212.102.40.114-50859-443-6,192.168.1.95,50859,212.102.40.114,443,05/04/2025 01:20:18,78731.0,5,3,1788,0,1460,0,357.6,632.4150535842739,0,0,0.0,0.0,22710.24120105168,101.61181745436996,11247.285714285714,17023.798731132112,37336.0,0.0,78731.0,19682.75,22690.17636739153,43489.0,0.0,38257,19128.5,26698.23073726048,38007,250,0,0,0,0,112,72,63.50738590898122,38.10443154538873,0,1460,198.66666666666663,485.27930102158695,235496.0,0,0,0,1,0,0,0,0,0.0,223.5,357.6,0.0,0,0,0,0,0,0,5,1788,3,0,64240,140,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,6,Backdoor,0.4905337,BENIGN,1.0
192.168.1.1-239.255.255.250-57543-1900-17,192.168.1.1,57543,239.255.255.250,1900,05/04/2025 01:16:30,258842.0,24,0,9930,0,454,359,413.75,37.71546793742762,0,0,0.0,0.0,38363.17135549872,92.72065584410566,11254.000000000002,53766.24957248654,257896.0,0.0,258842.0,11254.000000000002,53766.24957248654,257896.0,0.0,0,0.0,0.0,0,0,0,0,0,0,192,0,92.72065584410566,0.0,359,454,412.16,37.7675786886054,1426.3900000000003,0,0,0,0,0,0,0,0,0.0,429.3333333333333,413.75,0.0,0,0,0,0,0,0,24,9930,0,0,0,0,23,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,17,BENIGN,0.667679,Heartbleed,1.0
192.168.1.1-192.168.1.95-53-53642-17,192.168.1.95,53642,192.168.1.1,53,05/04/2025 01:19:25,1604.0,1,1,32,209,32,32,32.0,0.0,209,209,209.0,0.0,150249.3765586035,1246.8827930174564,1604.0,0.0,1604.0,1604.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,8,8,623.4413965087282,623.4413965087282,32,209,91.0,102.19099764656376,10443.0,0,0,0,0,0,0,0,0,1.0,136.5,32.0,209.0,0,0,0,0,0,0,1,32,1,209,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,17,Heartbleed,0.44536194,Heartbleed,1.0
192.168.1.95-199.91.74.185-50708-443-6,192.168.1.95,50708,199.91.74.185,443,05/04/2025 01:19:46,257536.0,12,18,3182,12298,1460,0,265.16666666666663,511.9756445438207,1460,0,683.2222222222222,683.0496972321187,60108.1013916501,116.4885685884692,8880.551724137931,20196.356817127416,74082.0,0.0,183454.0,16677.636363636364,27220.116180033943,77530.0,0.0,215164,12656.70588235294,24232.073314010675,74134,0,0,0,0,0,252,372,46.59542743538768,69.89314115308152,0,1460,499.3548387096776,641.1133830239962,411026.3698924732,0,0,0,1,0,0,0,0,1.0,516.0,265.1666666666667,683.2222222222222,0,0,0,0,0,0,12,3182,18,12298,64240,38,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,6,Backdoor,0.39918262,BENIGN,1.0
192.168.1.95-13.69.239.74-50570-443-6,192.168.1.95,50570,13.69.239.74,443,05/04/2025 01:19:20,8975186.0,15,12,3662,7364,1440,0,244.13333333333333,396.3108207791791,1460,0,613.6666666666667,655.9807831627296,1228.4982171957215,3.008294201368083,345199.4615384616,1236531.7760058164,6098042.0,0.0,8975186.0,641084.7142857143,1655091.694757885,6098042.0,0.0,2742378,249307.0909090909,628994.6239931554,2135011,0,0,0,0,0,312,252,1.6712745563156015,1.3370196450524812,0,1460,393.7857142857141,544.4489811926303,296424.6931216931,0,0,0,1,0,0,0,0,0.0,408.3703703703704,244.13333333333333,613.6666666666666,0,0,0,0,0,0,15,3662,12,7364,65535,16380,7,20,2877144.0,0.0,2877144.0,2877144.0,6098042.0,0.0,6098042,6098042,BENIGN,6,BENIGN,0.64696705,BENIGN,1.0
192.168.1.1-192.168.1.95-53-56849-17,192.168.1.95,56849,192.168.1.1,53,05/04/2025 01:19:27,8984.0,1,1,47,235,47,47,47.0,0.0,235,235,235.0,0.0,31389.13624220837,222.6179875333927,8984.0,0.0,8984.0,8984.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,8,8,111.30899376669636,111.30899376669636,47,235,109.66666666666666,108.54185060764964,11781.333333333332,0,0,0,0,0,0,0,0,1.0,164.5,47.0,235.0,0,0,0,0,0,0,1,47,1,235,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,17,Heartbleed,0.44536194,Heartbleed,1.0
192.168.1.95-20.189.173.8-50626-443-6,20.189.173.8,443,192.168.1.95,50626,05/04/2025 01:19:33,53.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37735.84905660377,53.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,20,20,18867.924528301886,18867.924528301886,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,16381,1027,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,6,Backdoor,0.49033803,BENIGN,1.0
192.168.1.95-23.197.221.120-50620-443-6,192.168.1.95,50620,23.197.221.120,443,05/04/2025 01:19:30,216985.0,8,10,673,6710,327,0,84.125,127.94467275238264,1460,0,671.0,644.0465821662281,34025.39346037745,82.95504297532086,12763.823529411762,19352.672500314053,62107.0,0.0,216985.0,30997.857142857145,41848.47242703359,122734.0,344.0,143267,15918.555555555557,21048.24275391601,63473,0,0,0,0,0,172,212,36.8689079890315,46.08613498628937,0,1460,388.578947368421,554.6721069233881,307661.14619883045,0,0,0,1,0,0,0,0,1.0,410.1666666666667,84.125,671.0,0,0,0,0,0,0,8,673,10,6710,64240,501,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,6,Backdoor,0.43963045,BENIGN,1.0
192.168.1.1-192.168.1.95-53-58502-17,192.168.1.95,58502,192.168.1.1,53,05/04/2025 01:19:26,5687.0,1,1,36,155,36,36,36.0,0.0,155,155,155.0,0.0,33585.3701424301,351.6792685071215,5687.0,0.0,5687.0,5687.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,8,8,175.83963425356075,175.83963425356075,36,155,75.66666666666666,68.70468203356546,4720.333333333333,0,0,0,0,0,0,0,0,1.0,113.5,36.0,155.0,0,0,0,0,0,0,1,36,1,155,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,17,Heartbleed,0.44536194,Heartbleed,1.0
192.168.1.1-192.168.1.95-53-58686-17,192.168.1.95,58686,192.168.1.1,53,05/04/2025 01:19:26,5059.0,1,1,36,200,36,36,36.0,0.0,200,200,200.0,0.0,46649.53548132042,395.3350464518679,5059.0,0.0,5059.0,5059.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,8,8,197.667523225934,197.667523225934,36,200,90.66666666666666,94.68544414709862,8965.333333333332,0,0,0,0,0,0,0,0,1.0,136.0,36.0,200.0,0,0,0,0,0,0,1,36,1,200,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,17,Heartbleed,0.44536194,Heartbleed,1.0
192.168.1.95-40.71.11.167-50565-443-6,192.168.1.95,50565,40.71.11.167,443,05/04/2025 01:19:51,26604594.0,6,3,2496,1134,832,0,416.0,455.7051678442982,378,378,378.0,0.0,136.44260085307073,0.3382874401315803,3325574.25,6178136.974600392,15530995.0,43007.0,26604594.0,5320918.8,7316458.717622461,15530995.0,125093.0,26479607,13239803.5,3411779.612623374,15652296,10827311,1,0,0,0,120,60,0.2255249600877202,0.1127624800438601,0,832,446.2,366.1516989809916,134067.06666666665,0,1,0,0,1,0,0,0,0.0,495.77777777777777,416.0,378.0,0,0,0,0,0,0,6,2496,3,1134,1029,16385,2,20,125575.5,682.3580438450184,126058.0,125093.0,13113956.5,3418208.627477922,15530995,10696918,BENIGN,6,BENIGN,0.598445,BENIGN,1.0
128.245.128.44-192.168.1.95-443-50845-6,192.168.1.95,50845,128.245.128.44,443,05/04/2025 01:20:18,194658.0,5,5,1882,147,1460,0,376.4,625.1914106895583,147,0,29.4,65.74039853849382,10423.409261371226,51.37215012997154,21628.666666666668,32481.822020169988,73682.0,0.0,129817.0,32454.25,38014.88379021213,74082.0,0.0,139427,34856.75,40275.37675697978,74186,0,0,0,0,0,112,112,25.68607506498577,25.68607506498577,0,1460,184.45454545454547,438.0859193437661,191919.2727272727,0,0,0,1,0,0,0,0,1.0,202.9,376.4,29.4,0,0,0,0,0,0,5,1882,5,147,64240,16482,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,6,Backdoor,0.38039637,BENIGN,1.0
192.168.1.95-20.189.173.1-50744-443-6,192.168.1.95,50744,20.189.173.1,443,05/04/2025 01:20:00,14231082.0,582,331,777253,8200,1440,0,1335.4862542955314,334.66991827727026,1460,0,24.77341389728098,165.07645617090986,55192.781546758,64.1553467262714,15604.256578947368,181490.61181347712,4963135.0,0.0,14047907.0,24178.84165232358,231750.6062054841,4963135.0,0.0,14158592,42904.82424242424,308295.94775992585,5086922,0,0,0,0,0,11652,6632,40.89639846077761,23.2589482654938,0,1460,859.3577680525165,692.0733948075805,478965.5838004892,0,0,0,1,0,0,0,0,0.0,860.2990142387732,1335.4862542955327,24.773413897280967,0,0,0,0,0,0,582,777253,331,8200,64240,16384,566,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,6,Backdoor,0.38039434,BENIGN,1.0
192.168.1.95-23.219.160.177-50592-443-6,192.168.1.95,50592,23.219.160.177,443,05/04/2025 01:19:25,45607435.0,13,17,2375,4901,1384,0,182.69230769230768,388.605709474137,1460,0,288.29411764705884,476.7506901811839,159.53539154306748,0.6577874857465674,1572670.1724137932,8354352.9491527695,45009274.0,0.0,45584091.0,3798674.25,12978591.725080898,45009274.0,0.0,45579962,2848747.625,11249462.33787576,45032725,0,0,0,0,0,272,364,0.2850412438235125,0.3727462419230548,0,1460,234.70967741935485,431.58268373884727,186263.61290322585,0,0,0,1,0,0,0,0,1.0,242.53333333333333,182.69230769230768,288.29411764705884,0,0,0,0,0,0,13,2375,17,4901,64240,501,7,20,574817.0,0.0,574817.0,574817.0,45009274.0,0.0,45009274,45009274,BENIGN,6,BENIGN,0.74273735,BENIGN,1.0
192.168.1.95-23.197.221.178-50621-443-6,192.168.1.95,50621,23.197.221.178,443,05/04/2025 01:19:31,197352.0,8,9,686,7605,341,0,85.75,131.63450481216108,1460,0,845.0,648.100300879424,42011.22866755848,86.14050022295189,12334.5,17433.723270336337,54411.0,0.0,197352.0,28193.14285714285,31224.144911849715,93489.0,268.0,122656,15332.0,16735.576442332153,40287,0,0,0,0,0,172,192,40.53670598727148,45.60379423568041,0,1460,460.6111111111111,601.3557368332177,361628.7222222223,0,0,0,1,0,0,0,0,1.0,487.7058823529412,85.75,845.0,0,0,0,0,0,0,8,686,9,7605,64240,501,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,6,Backdoor,0.43963045,BENIGN,1.0
192.168.1.1-192.168.1.95-443-50561-6,192.168.1.1,443,192.168.1.95,50561,05/04/2025 01:15:48,23.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,86956.52173913043,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,20,20,43478.260869565216,43478.260869565216,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,274,8208,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,6,Backdoor,0.49033803,BENIGN,1.0
192.168.1.95-212.102.40.114-50860-443-6,192.168.1.95,50860,212.102.40.114,443,05/04/2025 01:20:18,178859.0,14,17,2506,7156,1460,0,179.00000000000003,391.1501777303208,1460,0,420.9411764705882,547.3139490489251,54020.20586048228,173.3208840483286,5961.966666666667,12539.722689787905,42868.0,0.0,135991.0,10460.846153846158,15956.183805691937,40182.0,0.0,143782,8986.375,14829.19204306155,42895,0,0,0,0,0,292,352,78.27394763472904,95.04693641359954,0,1460,301.93750000000006,486.1079753611099,236300.96370967745,0,0,0,1,0,0,0,0,1.0,311.6774193548387,179.0,420.9411764705882,0,0,0,0,0,0,14,2506,17,7156,64240,146,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,6,Backdoor,0.39918262,BENIGN,1.0
192.168.1.95-20.190.135.16-50593-443-6,20.190.135.16,443,192.168.1.95,50593,05/04/2025 01:19:26,250.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8000.0,250.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,20,20,4000.0,4000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,16385,1029,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,6,Backdoor,0.49033803,BENIGN,1.0
192.168.1.95-20.189.173.1-50745-443-6,192.168.1.95,50745,20.189.173.1,443,05/04/2025 01:20:00,2862136.0,19,19,3464,7318,1440,0,182.3157894736842,349.9579423352308,1460,0,385.1578947368421,588.1155652834356,3767.116587052467,13.276797468743624,77355.02702702703,242775.58199743583,1482863.0,0.0,2862136.0,159007.55555555556,339898.2793518953,1482863.0,0.0,2749639,152757.7222222222,387100.6917944501,1670297,0,0,0,0,0,392,392,6.638398734371812,6.638398734371812,0,1460,276.4615384615385,483.9428982276104,234200.7287449393,0,0,0,1,0,0,0,0,1.0,283.7368421052632,182.31578947368425,385.1578947368421,0,0,0,0,0,0,19,3464,19,7318,64240,16384,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,6,BENIGN,0.3531819,BENIGN,1.0
192.168.1.95-108.156.224.65-54775-443-17,192.168.1.95,54775,108.156.224.65,443,05/04/2025 01:19:46,118549.0,7,10,3250,7824,1250,43,464.2857142857143,554.5820391026364,1452,43,782.4,569.8384176433019,93412.85038254224,143.40061915326152,7409.3125,15152.942868053718,38310.0,0.0,80850.0,13475.0,20324.097657706727,41252.0,44.0,80195,8910.555555555555,16594.298720578034,38344,0,0,0,0,0,56,80,59.04731376899004,84.35330538427148,43,1452,684.6666666666666,569.9795661972041,324876.7058823529,0,0,0,0,0,0,0,0,1.0,724.9411764705883,464.2857142857143,782.4,0,0,0,0,0,0,7,3250,10,7824,0,0,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,17,Heartbleed,0.9559529,Heartbleed,1.0
192.168.1.95-72.25.64.32-50083-443-6,192.168.1.95,50083,72.25.64.32,443,05/04/2025 01:20:00,76229.0,1,1,1,0,1,1,1.0,0.0,0,0,0.0,0.0,13.118367025672644,26.236734051345287,76229.0,0.0,76229.0,76229.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,20,20,13.118367025672644,13.118367025672644,0,1,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,1022,512,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,6,BENIGN,0.54923725,BENIGN,1.0
192.168.1.1-192.168.1.95-80-50556-6,192.168.1.95,50556,192.168.1.1,80,05/04/2025 01:15:52,45010224.0,2,1,1,0,1,0,0.5,0.7071067811865476,0,0,0.0,0.0,0.0222171744801803,0.0666515234405409,22505112.0,31825132.49588409,45008879.0,1345.0,45008879.0,45008879.0,0.0,45008879.0,45008879.0,0,0.0,0.0,0,0,0,0,0,0,40,20,0.0444343489603606,0.0222171744801803,0,1,0.25,0.5,0.25,0,0,0,0,1,0,0,0,0.0,0.3333333333333333,0.5,0.0,0,0,0,0,0,0,2,1,1,0,1026,0,1,20,0.0,0.0,0.0,0.0,45008879.0,0.0,45008879,45008879,BENIGN,6,Backdoor,0.73107076,BENIGN,1.0
192.168.1.1-239.255.255.250-38810-1900-17,192.168.1.1,38810,239.255.255.250,1900,05/04/2025 01:16:30,256958.0,24,0,9930,0,454,359,413.75,37.71546793742762,0,0,0.0,0.0,38644.44773075755,93.4004778991119,11172.086956521742,53398.874130890064,256129.0,0.0,256958.0,11172.086956521742,53398.874130890064,256129.0,0.0,0,0.0,0.0,0,0,0,0,0,0,192,0,93.4004778991119,0.0,359,454,412.16,37.7675786886054,1426.3900000000003,0,0,0,0,0,0,0,0,0.0,429.3333333333333,413.75,0.0,0,0,0,0,0,0,24,9930,0,0,0,0,23,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,17,BENIGN,0.667679,Heartbleed,1.0
192.168.1.95-20.189.173.25-50566-443-6,192.168.1.95,50566,20.189.173.25,443,05/04/2025 01:19:54,11180884.0,10,8,2592,276,1109,0,259.2,449.56097102247065,99,0,34.5,43.29632118981275,256.50923486908545,1.6098905954126703,657699.0588235294,2543169.473398781,10525002.0,0.0,11030983.0,1225664.7777777775,3531139.1167475185,10640988.0,14.0,11102938,1586134.0000000002,3974358.11406341,10598129,0,1,0,0,0,200,160,0.8943836641181502,0.7155069312945201,0,1109,156.89473684210523,338.17334390267337,114361.2105263158,0,1,0,0,1,0,0,0,0.0,165.61111111111111,259.2,34.5,0,0,0,0,0,0,10,2592,8,276,1026,16379,7,20,308967.0,0.0,308967.0,308967.0,10525002.0,0.0,10525002,10525002,BENIGN,6,BENIGN,0.72731715,BENIGN,1.0
192.168.1.192-224.0.0.251-5353-5353-17,192.168.1.192,5353,224.0.0.251,5353,05/04/2025 01:20:10,7602874.0,4,0,232,0,58,58,58.0,0.0,0,0,0.0,0.0,30.51477638587724,0.5261168342392627,2534291.333333333,2635808.7136649983,5577861.0,1011925.0,7602874.0,2534291.333333333,2635808.7136649983,5577861.0,1011925.0,0,0.0,0.0,0,0,0,0,0,0,32,0,0.5261168342392627,0.0,58,58,58.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.5,58.0,0.0,0,0,0,0,0,0,4,232,0,0,0,0,3,8,1013088.0,0.0,1013088.0,1013088.0,5577861.0,0.0,5577861,5577861,BENIGN,17,BENIGN,0.96975905,DDoS,1.0
140.82.112.25-192.168.1.95-443-50283-6,192.168.1.95,50283,140.82.112.25,443,05/04/2025 01:19:38,14942992.0,2,2,30,26,30,0,15.0,21.213203435596427,26,0,13.0,18.384776310850235,3.747576121301544,0.267684008664396,4980997.333333334,8588771.817733565,14898424.0,203.0,14898627.0,14898627.0,0.0,14898627.0,14898627.0,44568,44568.0,0.0,44568,44568,0,0,0,0,52,40,0.133842004332198,0.133842004332198,0,30,11.2,15.401298646542765,237.2,0,0,0,0,1,0,0,0,1.0,14.0,15.0,13.0,0,0,0,0,0,0,2,30,2,26,74,74,1,20,0.0,0.0,0.0,0.0,14898424.0,0.0,14898424,14898424,BENIGN,6,Backdoor,0.79246783,BENIGN,1.0
192.168.1.1-192.168.1.95-53-55522-17,192.168.1.95,55522,192.168.1.1,53,05/04/2025 01:19:31,8818.0,1,1,47,443,47,47,47.0,0.0,443,443,443.0,0.0,55568.156044454525,226.80880018144703,8818.0,0.0,8818.0,8818.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,8,8,113.40440009072351,113.40440009072351,47,443,179.0,228.6307065990918,52272.0,0,0,0,0,0,0,0,0,1.0,268.5,47.0,443.0,0,0,0,0,0,0,1,47,1,443,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,17,Heartbleed,0.44536194,Heartbleed,1.0
142.251.186.149-192.168.1.95-443-52110-17,192.168.1.95,52110,142.251.186.149,443,05/04/2025 01:20:12,297633.0,13,16,5901,8456,1250,31,453.92307692307696,561.666191128156,1250,21,528.5,569.2983986159338,48237.25863731509,97.4354322269372,10629.75,19658.827346484555,61504.0,0.0,257946.0,21495.5,29162.84572253476,73769.0,56.0,249391,16626.06666666667,24805.842308579147,68006,0,0,0,0,0,104,128,43.67795237759254,53.75747984934467,21,1250,520.2333333333335,564.4023805109586,318550.04712643684,0,0,0,0,0,0,0,0,1.0,538.1724137931035,453.9230769230769,528.5,0,0,0,0,0,0,13,5901,16,8456,0,0,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,17,Heartbleed,0.9559529,Heartbleed,1.0
192.168.1.95-18.184.179.90-50584-443-6,192.168.1.95,50584,18.184.179.90,443,05/04/2025 01:19:24,45789044.0,12,13,2595,4840,1460,0,216.25,425.1496260676405,1460,0,372.30769230769226,605.6472274373623,162.37508693127555,0.5459821349404019,1907876.8333333333,9180447.776502049,45007831.0,0.0,45653545.0,4150322.272727273,13599226.406945763,45153032.0,0.0,45641392,3803449.333333333,13018896.507176526,45143330,0,0,0,0,0,252,284,0.2620714247713929,0.283910710169009,0,1460,285.96153846153845,514.8588529505329,265079.6384615385,0,0,0,1,0,0,0,0,1.0,297.4,216.25,372.3076923076923,0,0,0,0,0,0,12,2595,13,4840,64240,198,7,20,645714.0,0.0,645714.0,645714.0,45007831.0,0.0,45007831,45007831,BENIGN,6,BENIGN,0.76306266,BENIGN,1.0
