#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	sip
#open	2025-03-08-01-45-51
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	uri	date	request_from	request_to	response_from	response_to	reply_to	call_id	seq	subject	request_path	response_path	user_agent	status_code	status_msg	warning	request_body_len	response_body_len	content_type
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	string	string	string	string	string	string	vector[string]	vector[string]	string	count	string	string	count	count	string
1424223105.340951	CZtlDq18tj7Jyxjpt	175.45.176.3	11539	149.171.126.13	5060	0	INVITE	sip:YNAtOAO98@149.171.126.13	-	"Dlakt" <sip:kh6MZh9rXWRdV@175.45.176.3>	"pdYLELgym" <sip:YNAtOAO98@149.171.126.13>	-	-	-	64624@175.45.176.3	2905705668 INVITE	n1xmqgo	SIP/2.0/UDP 175.45.176.3;rport=11539,SIP/2.0/UDP 175.45.176.3;rport=11539	(empty)	-	-	-	-	211	-	-
1424223940.243505	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	YYSJHzoSoPiksWy5pIfVlw3z87viqCQa	432238000 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104;rport=31104;received=175.45.176.1	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223940.337671	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104;rport=31104;received=175.45.176.1	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223940.418872	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	eYJazoB77LYODskBAMQoeJJDHA81meNk	2005713613 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223940.575190	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223941.005783	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	SR3GDDc3vgvjIZGGrTULI1SLRUPX1298	3008807366 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104;received=175.45.176.1;rport=31104	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223941.082616	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104;received=175.45.176.1;rport=31104	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223941.166877	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	q9qO3nsYT9DagTeU3o8nTMnzfxuOO3Oj	284220142 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104;rport=31104	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223941.286674	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104;rport=31104	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223941.431856	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	DsWTkvIqTycgwFv1jyrU48ZIfwYnqtYx	1908875226 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223941.616819	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223941.817886	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	zxiPUZCPfIVkwWsGcdO2uJoBqIFQY5Lk	3887291644 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104;rport=31104	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223941.947741	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104;rport=31104	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223942.078395	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	whfAyQr9Nhq0vElggCzeYObgDLPkGEEm	2609989157 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223942.349621	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223942.492763	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	DsHrdKhZZhHVa0hchmMPWpL9OnNff5FE	492524241 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104;received=175.45.176.1	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223942.674937	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104;received=175.45.176.1	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223942.862575	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	NvGUAyV7hxILtITJgKZaBcHGXoJRt5SW	977942382 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223943.097469	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223943.323229	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	GoR15JdgkMrtZdPYPqilPQ4jj5gHlF7L	3178107878 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104;rport=31104;received=175.45.176.1	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223943.462656	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104;rport=31104;received=175.45.176.1	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223943.620309	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	cTaYoBqlxVfiU7je8s32pdWpbczgNMNS	3401909863 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104;rport=31104;received=175.45.176.1	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223943.877787	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104;rport=31104;received=175.45.176.1	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223944.207936	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	PfprlYKRzDiRDYQ4OrZG1KMNy4rgzRVJ	3455769284 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104;rport=31104;received=175.45.176.1	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223944.359445	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104;rport=31104;received=175.45.176.1	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223944.510796	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	AFviStQiV5Vwchsun1pk32uqGrAiRjcH	238656261 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104;rport=31104;received=175.45.176.1	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223944.670605	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104;rport=31104;received=175.45.176.1	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223944.854250	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	tx4d8L6T9lYf1LddnQkjgIQkb5ngoyyO	2696425509 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104;rport=31104	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223944.978275	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104;rport=31104	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223945.090619	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	OXNGOFikfmzMfziteuux1oVGdtlskeyS	112338040 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223945.196782	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223945.293310	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	vK5PG5tu896qmRCZOaODV1ODKvERL88a	4275356994 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104;rport=31104	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223945.540916	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104;rport=31104	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223945.987387	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	v8PmvLNfqzTlKkaWw1kdCWHtHglIozk1	2523784557 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104;received=175.45.176.1	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223946.551991	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104;received=175.45.176.1	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223947.285970	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	e8mhZq3aQSukOIBuPhj3AZdDvLZ12wS0	3112169328 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104;rport=31104	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223947.539265	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104;rport=31104	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223947.834135	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	vgGZX3Yi5NP9KEWCkCXH1mbkGicMMvxj	683831676 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223947.951017	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223948.042241	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	EW3IZwtifiWVImReHCtqnSmc66lTfs80	1061516557 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223948.136382	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223948.256002	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	gBTSHSwOL0073Ap76ZzGqetR5WPvNPYJ	2189918602 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223948.400743	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223948.516098	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	5Yjfn1b1eOOefE5vnqqAlD3ImUv5F1W7	3997246566 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223948.865693	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223949.102389	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	d66KPI5YL1UjmNvET7VyT3Nqgh00qStC	2242496335 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104;rport=31104	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223949.608655	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104;rport=31104	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223949.907932	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	vkgwD1hxKVU1p6QeVIrY6j74CMnNoN4h	2193704420 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104;received=175.45.176.1	-	422	Session Interval Too Small	-	111	204	application/sdp
1424223950.096596	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	-	-	-	-	-	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1:31104;received=175.45.176.1	-	422	Session Interval Too Small	-	-	204	application/sdp
1424223950.228451	CYkbHY2yoHYQdkD1ja	175.45.176.1	31104	149.171.126.18	5060	0	INVITE	edJqznmN@149.171.126.18	-	"ejKLIbGYNJ" <ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <edJqznmN@149.171.126.18>	"ejKLIbGYNJ" <sip:ejKLIbGYNJ@175.45.176.1>	"edJqznmN" <sip:edJqznmN@149.171.126.18>	-	phxRCMZo6Or0EUeW5MYhBQUZhMEkkw7E	1256767573 INVITE	-	SIP/2.0/UDP 175.45.176.1:31104,SIP/2.0/UDP 175.45.176.1:31104	SIP/2.0/UDP 175.45.176.1:31104	-	422	Session Interval Too Small	-	111	204	application/sdp
